SERVER,BTOP_CHAMP_ID,BTOP_CHAMP_MAST,BTOP_WINS,BTOP_LOSSES,BTOP_LEAGUE_POINTS,BJGL_CHAMP_ID,BJGL_CHAMP_MAST,BJGL_WINS,BJGL_LOSSES,BJGL_LEAGUE_POINTS,BMID_CHAMP_ID,BMID_CHAMP_MAST,BMID_WINS,BMID_LOSSES,BMID_LEAGUE_POINTS,BBOT_CHAMP_ID,BBOT_CHAMP_MAST,BBOT_WINS,BBOT_LOSSES,BBOT_LEAGUE_POINTS,BSUP_CHAMP_ID,BSUP_CHAMP_MAST,BSUP_WINS,BSUP_LOSSES,BSUP_LEAGUE_POINTS,BBAN1,BBAN2,BBAN3,BBAN4,BBAN5,RTOP_CHAMP_ID,RTOP_CHAMP_MAST,RTOP_WINS,RTOP_LOSSES,RTOP_LEAGUE_POINTS,RJGL_CHAMP_ID,RJGL_CHAMP_MAST,RJGL_WINS,RJGL_LOSSES,RJGL_LEAGUE_POINTS,RMID_CHAMP_ID,RMID_CHAMP_MAST,RMID_WINS,RMID_LOSSES,RMID_LEAGUE_POINTS,RBOT_CHAMP_ID,RBOT_CHAMP_MAST,RBOT_WINS,RBOT_LOSSES,RBOT_LEAGUE_POINTS,RSUP_CHAMP_ID,RSUP_CHAMP_MAST,RSUP_WINS,RSUP_LOSSES,RSUP_LEAGUE_POINTS,RBAN1,RBAN2,RBAN3,RBAN4,RBAN5,FIRST_BLOOD,FIRST_DRAG,FIRST_HERALD,FIRST_TOWER,BFIRST_OBJ_COUNT,RFIRST_OBJ_COUNT,TOP_WLR_DIFF,JGL_WLR_DIFF,MID_WLR_DIFF,BOT_WLR_DIFF,SUP_WLR_DIFF,B_WLR,R_WLR,TEAM_WLR_DIFF,AVG_LANE_WLF_DIFF,TOP_MASTERY_DIFF,JGL_MASTERY_DIFF,MID_MASTERY_DIFF,BOT_MASTERY_DIFF,SUP_MASTERY_DIFF,AVG_LANE_MASTERY_DIFF,BSUM_TEAM_MASTERY,RSUM_TEAM_MASTERY,TEAM_MASTERY_DIFF,BSUM_LP,RSUM_LP,TEAM_LP_DIFF,WINNER
KOREA,268,22350,360.0,277.0,1018.0,91,36294,247.0,181.0,938.0,517,34527,633.0,579.0,911.0,221,101,358.0,321.0,840.0,350,49832,714.0,624.0,817.0,777,429,120,-1,-1,150,96902,515.0,464.0,858.0,76,250380,280.0,226.0,1031.0,238,987427,880.0,826.0,846.0,119,317881,544.0,466.0,966.0,555,380262,438.0,385.0,943.0,107,58,78,24,236,1,0,1,1,0,0,0.18972519606622695,0.12570283088055545,0.02788894604122505,-0.052117176741139026,0.006568431568431565,1.1664984863773966,1.122517955217575,0.04398053115982159,0.05955364556306,-74552,-214086,-952900,-317780,-330430,-377949.6,143104,2032852,-1889748,4524.0,4644.0,-120.0,1
KOREA,41,140322,11.0,4.0,79.0,64,453573,280.0,226.0,1031.0,142,236766,465.0,417.0,876.0,221,63568,504.0,452.0,1024.0,89,93395,473.0,422.0,893.0,30,78,429,-1,246,10,29646,515.0,464.0,858.0,5,24959,224.0,195.0,320.0,517,166138,741.0,669.0,972.0,157,6330,806.0,765.0,653.0,235,33761,356.0,305.0,913.0,429,15,13,24,350,0,0,0,0,0,0,1.6400862068965518,0.09022010437939643,0.007484595283414386,0.06144947654578048,-0.04636003418537782,1.1393819855358316,1.1017514595496247,0.037630525986206864,0.35057606978395306,110676,428614,70628,57238,59634,145358.0,987624,260834,726790,3903.0,3716.0,187.0,0
KOREA,58,223,505.0,453.0,991.0,64,224947,249.0,173.0,1343.0,517,53775,360.0,277.0,1018.0,51,90532,523.0,451.0,1280.0,43,46362,583.0,515.0,1088.0,157,268,895,429,-1,887,30881,200.0,135.0,1154.0,80,54241,280.0,226.0,1031.0,7,236099,275.0,200.0,1426.0,523,118348,504.0,452.0,1024.0,412,205786,381.0,325.0,1030.0,-1,55,429,-1,78,1,1,0,1,0,0,-0.36669119450576404,0.20036830528415783,-0.07536101083032487,0.04460098502835397,-0.040268857356235976,1.187800963081862,1.2257100149476832,-0.037909051865821164,-0.047470354475962616,-30658,170706,-182324,-27816,-159424,-45903.2,415839,645355,-229516,5720.0,5665.0,55.0,1
KOREA,876,2609,82.0,36.0,380.0,80,53919,19.0,8.0,87.0,142,1599,146.0,116.0,721.0,29,30737,68.0,35.0,79.0,117,38735,664.0,637.0,540.0,350,-1,555,711,64,114,261362,26.0,28.0,76.0,120,7151,67.0,37.0,458.0,61,143956,249.0,185.0,742.0,236,291902,499.0,464.0,703.0,267,20914,6.0,5.0,63.0,163,7,-1,-1,119,1,1,0,1,0,0,1.349206349206349,0.5641891891891893,-0.08732525629077359,0.8674261083743842,-0.1576138147566719,1.1766826923076923,1.1780250347705146,-0.0013423424628222769,0.5071765151444955,-258753,46768,-142357,-261165,17821,-119537.2,127599,725285,-597686,1807.0,2042.0,-235.0,1
KOREA,164,2508,333.0,297.0,436.0,163,19955,67.0,37.0,458.0,84,43482,296.0,246.0,816.0,157,4882,227.0,176.0,627.0,12,128169,6.0,5.0,63.0,91,-1,-1,-1,7,114,49877,62.0,27.0,90.0,80,2710,218.0,164.0,690.0,142,1599,147.0,118.0,703.0,15,26649,71.0,61.0,399.0,43,128022,173.0,135.0,692.0,41,887,-1,119,711,1,1,0,1,0,0,-1.1750841750841752,0.48154251812788385,-0.04251067934408148,0.12583830104321914,-0.08148148148148149,1.2207621550591328,1.3287128712871288,-0.10795071622799601,-0.13833910334772703,-47369,17245,41883,-21767,147,-1972.2,198996,208857,-9861,2400.0,2574.0,-174.0,1
KOREA,163,60641,907.0,854.0,920.0,64,11411,56.0,25.0,65.0,266,174110,7.0,2.0,38.0,81,19618,71.0,61.0,399.0,111,72406,471.0,459.0,565.0,7,119,246,86,62,27,453022,6.0,5.0,63.0,80,76831,409.0,370.0,800.0,103,10804,643.0,616.0,208.0,429,138578,569.0,523.0,817.0,89,26838,351.0,322.0,572.0,15,68,-1,887,555,1,1,0,0,0,0,-0.1379391100702576,1.1345945945945948,2.4561688311688314,0.07598031533084648,-0.06391832095156902,1.0792291220556745,1.0773420479302833,0.0018870741253911305,0.6929772620144893,-392381,-65420,163306,-118960,45568,-73577.4,338186,706073,-367887,1987.0,2460.0,-473.0,0
KOREA,113,10541,445.0,397.0,658.0,200,26821,682.0,639.0,712.0,8,81034,63.0,35.0,291.0,523,35198,443.0,348.0,819.0,79,310697,6.0,5.0,63.0,-1,-1,268,887,163,68,821404,512.0,457.0,815.0,876,15376,64.0,38.0,303.0,91,82712,100.0,56.0,821.0,429,138578,569.0,523.0,817.0,89,6920,499.0,464.0,703.0,350,711,107,-1,163,0,1,0,0,0,0,0.0005566915983663545,-0.6169178815583558,0.014285714285714235,0.18503439484846473,0.12456896551724128,1.1509831460674158,1.1339401820546164,0.017042964012799366,-0.05849442306171384,-810863,11445,-1678,-103380,303777,-120139.8,464291,1064990,-600699,2543.0,3459.0,-916.0,1
KOREA,150,41739,336.0,256.0,758.0,104,51319,358.0,311.0,800.0,84,46343,609.0,542.0,1104.0,115,625752,239.0,180.0,905.0,89,121512,6.0,5.0,63.0,-1,39,91,-1,15,114,949898,340.0,296.0,814.0,62,42267,814.0,748.0,1207.0,245,6492,100.0,56.0,821.0,429,138578,569.0,523.0,817.0,111,14292,886.0,860.0,860.0,157,119,888,163,85,1,1,0,0,0,0,0.16385135135135132,0.06289010781161353,-0.6620980495519242,0.23982366687911605,0.1697674418604651,1.19629057187017,1.0910189287152638,0.10527164315490611,-0.005153096329875639,-908159,9052,39851,487174,107220,-52972.4,886665,1151527,-264862,3630.0,4519.0,-889.0,0
KOREA,150,41739,336.0,256.0,758.0,62,30605,575.0,518.0,947.0,84,255856,333.0,300.0,640.0,202,14683,786.0,714.0,1029.0,89,121512,6.0,5.0,63.0,-1,-1,-1,429,-1,887,63129,884.0,806.0,1001.0,78,7621,633.0,579.0,911.0,117,704696,698.0,643.0,1010.0,119,358709,390.0,330.0,870.0,39,1007128,384.0,323.0,945.0,7,114,15,-1,111,1,1,0,1,0,0,0.215725806451613,0.016774361333946608,0.0244634525660965,-0.08097784568372801,0.011145510835913308,1.1355270496374792,1.114882506527415,0.02064454311006414,0.03742625710076828,-21390,22984,-448840,-344026,-885616,-335377.6,464395,2141283,-1676888,3437.0,4737.0,-1300.0,1
KOREA,268,2565,350.0,297.0,941.0,234,52853,527.0,494.0,541.0,516,16032,577.0,531.0,901.0,15,81728,499.0,464.0,703.0,350,32568,619.0,546.0,816.0,91,114,429,119,888,150,348561,20.0,18.0,100.0,48,42889,466.0,403.0,602.0,517,155012,645.0,602.0,546.0,157,2151,85.0,58.0,463.0,79,310697,6.0,5.0,63.0,429,238,91,119,887,0,0,0,0,0,0,0.06734006734006726,-0.08952592399111925,0.01520043045466779,-0.3900862068965516,-0.06630036630036629,1.1029159519725558,1.1252302025782688,-0.022314250605713015,-0.09267439987866041,-345996,9964,-138980,79577,-278129,-134712.8,185746,859310,-673564,3902.0,1774.0,2128.0,0
KOREA,68,172796,275.0,244.0,297.0,48,2538,491.0,442.0,566.0,23,124195,139.0,114.0,289.0,523,35198,443.0,348.0,819.0,16,105317,6.0,5.0,63.0,-1,114,-1,711,163,34,169938,125.0,91.0,500.0,62,58944,1121.0,1083.0,729.0,246,67744,123.0,83.0,497.0,15,11380,196.0,153.0,526.0,43,11446,782.0,722.0,763.0,119,711,76,266,429,0,0,0,0,0,0,-0.2465771932985048,0.07577200920854166,-0.2626294652293384,-0.008057245886860409,0.11689750692520762,1.1743278404163053,1.1008442776735459,0.07348356274275947,-0.06491887765619087,2858,-56406,56451,23818,93871,24118.4,440044,319452,120592,2034.0,3015.0,-981.0,0
KOREA,36,362735,13.0,5.0,31.0,64,167755,12.0,6.0,86.0,112,118352,515.0,472.0,510.0,221,4259,60.0,38.0,105.0,350,23974,392.0,336.0,673.0,114,517,53,81,895,24,2847132,364.0,318.0,565.0,131,8959,491.0,442.0,566.0,91,2194403,624.0,588.0,711.0,429,24530,270.0,227.0,438.0,22,7868,6.0,5.0,63.0,79,163,119,-1,7,0,0,0,0,0,0,1.4553459119496857,0.8891402714932126,0.029877205119335892,0.38952005564572234,-0.033333333333333215,1.1575262543757292,1.110759493670886,0.0467667607048432,0.5461100221749245,-2484397,158796,-2076051,-20271,16106,-881163.4,677075,5082892,-4405817,1405.0,2343.0,-938.0,0
KOREA,887,18081,609.0,542.0,1104.0,234,186553,581.0,547.0,678.0,711,82352,333.0,300.0,640.0,15,64580,164.0,128.0,559.0,79,310697,6.0,5.0,63.0,-1,114,238,76,163,24,57634,442.0,372.0,818.0,64,11675,662.0,590.0,1059.0,268,61233,415.0,370.0,528.0,115,9403,438.0,390.0,779.0,89,5685,263.0,193.0,638.0,62,555,350,429,163,0,1,0,0,0,0,-0.06455580684839113,-0.05987667709850353,-0.011621621621621614,0.15817307692307692,-0.16269430051813472,1.1123521681997373,1.1592689295039165,-0.04691676130417921,-0.028115065832714815,-39553,174878,21119,55177,305012,103326.6,662263,145630,516633,3044.0,3822.0,-778.0,0
KOREA,79,79278,293.0,253.0,637.0,30,866,150.0,93.0,847.0,91,114879,500.0,464.0,618.0,523,102386,575.0,500.0,824.0,497,13775,468.0,417.0,692.0,254,163,78,429,895,27,453022,6.0,5.0,63.0,62,8899,62.0,22.0,50.0,517,37081,565.0,525.0,698.0,115,1856,218.0,152.0,917.0,555,380262,438.0,385.0,943.0,157,236,-1,163,-1,1,1,1,1,0,0,-0.04189723320158101,-1.2052785923753668,0.0013957307060756818,-0.28421052631578947,-0.015360179388956396,1.14997104806022,1.1836547291092745,-0.03368368104905439,-0.3090701601151236,-373744,-8033,77798,100530,-366487,-113987.2,311184,881120,-569936,3618.0,2671.0,947.0,1
KOREA,113,15912,536.0,475.0,954.0,238,73967,581.0,528.0,919.0,517,53775,360.0,277.0,1018.0,429,120509,724.0,660.0,1073.0,32,13053,212.0,164.0,808.0,350,895,163,887,777,27,453022,6.0,5.0,63.0,91,114879,500.0,466.0,585.0,103,36137,918.0,853.0,1125.0,81,126551,201.0,165.0,742.0,201,31214,893.0,821.0,968.0,236,55,221,-1,51,0,0,0,0,0,0,-0.07157894736842096,0.027417414488229985,0.22343734790355563,-0.12121212121212133,0.20498499747482257,1.1468631178707225,1.0900432900432901,0.056819827827432334,0.05260973825721318,-437110,-40912,17638,-6042,-18161,-96917.4,277216,761803,-484587,4772.0,3483.0,1289.0,0
KOREA,114,1011407,573.0,537.0,631.0,64,113312,918.0,853.0,1125.0,142,569835,163.0,104.0,851.0,429,216902,339.0,294.0,832.0,89,121512,6.0,5.0,63.0,7,777,119,-1,58,887,85862,577.0,531.0,901.0,200,36518,500.0,466.0,585.0,711,242311,1197.0,1142.0,915.0,523,41224,579.0,525.0,819.0,53,407255,438.0,385.0,943.0,24,-1,78,68,163,1,1,1,1,0,0,-0.01958989573798786,0.003240267875561642,0.5191465714670618,0.05020408163265322,0.06233766233766236,1.1148912437255996,1.0793702853394556,0.035520958386144,0.12306773751499023,925545,76794,327524,175678,-285743,243959.6,2032968,813170,1219798,3502.0,4163.0,-661.0,1
KOREA,114,4772,386.0,347.0,678.0,163,11262,62.0,22.0,50.0,517,226257,718.0,669.0,671.0,523,32270,187.0,158.0,631.0,113,19786,6.0,5.0,63.0,119,238,203,555,-1,67,5378,245.0,201.0,857.0,78,8121,580.0,541.0,449.0,103,54804,114.0,64.0,647.0,15,18118,285.0,223.0,636.0,350,104344,1034.0,970.0,887.0,-1,-1,-1,7,119,0,0,0,0,0,0,-0.10651354180108097,1.7460930935977148,-0.7080063527653213,-0.09448260203212788,0.134020618556701,1.131557035803497,1.1295647823911956,0.001992253412301359,0.19422224311117714,-606,3141,171453,14152,-84558,20716.4,294347,190765,103582,2093.0,3476.0,-1383.0,0
KOREA,23,40062,351.0,280.0,707.0,60,117142,291.0,230.0,842.0,777,52426,150.0,121.0,849.0,15,17649,294.0,248.0,856.0,350,104344,1034.0,970.0,887.0,-1,76,24,711,119,27,453022,6.0,5.0,63.0,78,10073,342.0,306.0,783.0,163,17738,565.0,525.0,698.0,110,14113,390.0,330.0,870.0,111,55241,392.0,336.0,673.0,-1,76,-1,429,107,0,0,0,0,0,0,0.0535714285714286,0.1475703324808184,0.16347894529712725,0.003665689149560114,-0.10068728522336778,1.1465657111952408,1.1284953395472703,0.01807037164797043,0.05351982205511332,-412960,107069,34688,3536,49103,-43712.8,331623,550187,-218564,4141.0,3087.0,1054.0,0
KOREA,24,57634,442.0,372.0,818.0,64,203065,224.0,195.0,320.0,103,12265,136.0,94.0,682.0,119,7801,141.0,105.0,556.0,78,23613,473.0,422.0,893.0,350,-1,246,-1,163,887,130744,567.0,506.0,983.0,48,21885,348.0,316.0,603.0,517,36998,653.0,637.0,650.0,429,101326,808.0,756.0,741.0,22,7868,6.0,5.0,63.0,-1,-1,-1,-1,-1,0,1,0,1,0,0,0.0676186833269583,0.04745212593313841,0.42169077123484433,0.2740740740740739,-0.0791469194312795,1.1919191919191918,1.072972972972973,0.11894621894621893,0.1463377470275471,-73110,181180,-24733,-93525,15745,1111.4,304378,298821,5557,3269.0,3040.0,229.0,1
KOREA,150,32659,431.0,359.0,1435.0,76,36270,150.0,93.0,847.0,91,82712,100.0,56.0,821.0,360,9292,831.0,769.0,901.0,111,43771,356.0,294.0,950.0,429,119,268,68,163,58,448643,293.0,238.0,1018.0,254,1650,444.0,373.0,1294.0,517,145183,377.0,305.0,1164.0,236,418714,483.0,434.0,895.0,267,9536,504.0,450.0,873.0,15,-1,20,114,895,1,0,1,1,0,0,-0.03053533391072305,0.4225547003372827,0.549648711943794,-0.0322790385502747,0.0908843537414965,1.1890515595162316,1.1672222222222222,0.021829337294009488,0.2000546787123151,-415984,34620,-62471,-409422,34235,-163804.4,204704,1023726,-819022,4954.0,5244.0,-290.0,0
KOREA,887,17945,573.0,537.0,631.0,80,3444,402.0,345.0,856.0,517,34527,633.0,579.0,911.0,236,222306,444.0,373.0,1294.0,12,32545,714.0,624.0,817.0,107,895,-1,55,58,113,63230,744.0,641.0,1481.0,76,662501,772.0,711.0,981.0,238,987427,880.0,826.0,846.0,15,7477,663.0,607.0,891.0,267,52850,213.0,155.0,939.0,58,-1,350,429,711,1,1,0,0,0,0,-0.09364732131184694,0.07942273588943927,0.02788894604122505,0.09809152382172237,-0.22996277915632768,1.1253051261187959,1.1129251700680272,0.012379956050768692,-0.023641378943157588,-45285,-659057,-952900,214829,-20305,-292543.6,310767,1773485,-1462718,4509.0,5138.0,-629.0,0
KOREA,84,15402,224.0,181.0,694.0,234,7935,103.0,56.0,600.0,517,205939,465.0,414.0,942.0,15,81782,444.0,373.0,1294.0,40,17128,522.0,474.0,498.0,-1,-1,-1,163,895,777,40338,3.0,3.0,68.0,64,9911,140.0,87.0,945.0,268,18856,466.0,418.0,829.0,235,6430,294.0,248.0,856.0,113,3353,315.0,270.0,826.0,24,246,-1,29,119,1,1,1,1,0,0,0.2375690607734806,0.23009031198686358,0.008355869911934155,0.004864654501426813,-0.06540084388185652,1.1735647530040054,1.1871345029239766,-0.013569749919971175,0.08309581065836973,-24936,-1976,187083,75352,13775,49859.6,328186,78888,249298,4028.0,3524.0,504.0,0
KOREA,79,15237,361.0,318.0,724.0,107,207448,211.0,166.0,731.0,13,10917,357.0,319.0,842.0,523,207717,444.0,373.0,1294.0,223,38964,668.0,606.0,1008.0,78,895,62,150,163,887,30881,200.0,135.0,1154.0,48,13046,348.0,278.0,1219.0,268,56799,662.0,590.0,1059.0,429,64452,619.0,568.0,723.0,412,447218,323.0,261.0,962.0,62,119,-1,-1,555,1,1,1,1,0,0,-0.3462613556953178,0.019285776198318505,-0.0029116412517933288,0.10055979307480256,-0.1352376616972042,1.1453423120089787,1.1746724890829694,-0.02933017707399066,-0.07291301787423884,-15644,194402,-45882,143265,-408254,-26422.6,480283,612396,-132113,4599.0,5117.0,-518.0,1
KOREA,79,154032,751.0,697.0,773.0,62,58944,19.0,8.0,87.0,268,52178,517.0,448.0,1125.0,360,64677,419.0,375.0,744.0,89,5685,263.0,193.0,638.0,119,76,157,350,429,266,265082,561.0,511.0,822.0,163,34654,728.0,669.0,964.0,246,139586,175.0,113.0,594.0,236,222306,444.0,373.0,1294.0,267,27704,587.0,548.0,702.0,895,107,-1,30,114,1,1,0,1,0,0,-0.02037246572534812,1.2868086696562033,-0.3946547092288242,-0.07301519213583552,0.2915264173064558,1.1441022661243463,1.1269196025293586,0.017182663594987657,0.21805854397453026,-111050,24290,-87408,-157629,-22019,-70763.2,335516,689332,-353816,3367.0,4376.0,-1009.0,1
KOREA,516,488844,523.0,463.0,901.0,131,89917,907.0,854.0,920.0,246,139586,175.0,113.0,594.0,236,222306,444.0,373.0,1294.0,267,28596,580.0,523.0,1073.0,41,-1,895,-1,-1,113,7307,669.0,606.0,1183.0,80,1290,517.0,448.0,1125.0,163,18433,142.0,87.0,817.0,360,133383,724.0,660.0,1073.0,111,225138,257.0,209.0,748.0,78,429,268,350,-1,1,1,0,0,0,0,0.025629236789769694,-0.09195696721311486,-0.08351134167429564,0.09337882849947188,-0.1206784560915588,1.1302665520206363,1.1487562189054725,-0.01848966688483622,-0.03542773993794555,481537,88627,121153,88923,-196542,116739.6,969249,385551,583698,4782.0,4946.0,-164.0,0
KOREA,113,7307,668.0,606.0,1166.0,80,16312,386.0,332.0,1071.0,163,28009,609.0,542.0,1104.0,236,222306,444.0,373.0,1294.0,267,41496,257.0,209.0,748.0,91,429,895,78,-1,122,1254321,523.0,463.0,901.0,48,11196,575.0,499.0,1442.0,7,52169,653.0,637.0,650.0,15,42315,394.0,323.0,1145.0,235,8295,580.0,523.0,1073.0,-1,-1,41,119,78,1,1,0,0,0,0,-0.02727940180627142,0.010345993191201774,0.09849849675890798,-0.0294657160168994,0.1206784560915588,1.1464597478176528,1.114519427402863,0.03194032041478989,0.03455556564369955,-1247014,5116,-24160,179991,33201,-210573.2,315430,1368296,-1052866,5383.0,5211.0,172.0,0
KOREA,68,28165,1072.0,1013.0,988.0,80,19860,743.0,641.0,1464.0,91,2228525,10.0,5.0,75.0,96,1685,615.0,539.0,1044.0,117,31908,668.0,606.0,1008.0,107,119,78,15,163,122,60391,180.0,103.0,1316.0,59,30750,688.0,624.0,1196.0,517,80271,236.0,169.0,1061.0,236,222306,444.0,373.0,1294.0,267,27704,587.0,548.0,702.0,85,429,30,78,119,1,1,0,0,0,0,-0.6893299724935067,0.05656226249049956,0.6035502958579881,-0.04934667018159922,0.031142347811423443,1.108416547788873,1.1750137589433132,-0.06659721115444017,-0.009484347303038954,-32226,-10890,2148254,-220621,4204,377744.2,2310143,421422,1888721,4579.0,5569.0,-990.0,0
KOREA,516,43728,4.0,2.0,28.0,78,32238,688.0,624.0,1196.0,268,1310,275.0,241.0,741.0,523,54869,321.0,246.0,1225.0,22,5414,516.0,466.0,747.0,887,91,119,163,267,114,23071,448.0,410.0,733.0,62,23345,429.0,373.0,960.0,103,51691,275.0,200.0,1426.0,221,37982,444.0,373.0,1294.0,888,71037,587.0,548.0,702.0,55,30,350,-1,429,0,0,1,1,0,0,0.9073170731707316,-0.04756994569327011,-0.2339211618257262,0.11452952331131905,0.03612825412737686,1.142495250158328,1.146533613445378,-0.004038363287049984,0.15529674861808623,20657,8893,-50381,16887,-65623,-13913.4,137559,207126,-69567,3937.0,5115.0,-1178.0,1
KOREA,887,14911,213.0,164.0,872.0,429,181964,444.0,373.0,1294.0,163,43781,465.0,417.0,876.0,64,453402,724.0,660.0,1073.0,79,46116,356.0,305.0,913.0,895,78,-1,246,15,517,47583,252.0,183.0,1140.0,203,123524,687.0,634.0,885.0,3,26020,262.0,206.0,991.0,221,60969,663.0,607.0,891.0,12,375723,212.0,177.0,684.0,-1,68,-1,20,-1,1,1,0,1,0,0,-0.07826869252299073,0.10675231095812787,-0.15673674652511016,0.004712695322250493,-0.030526998240252068,1.1474726420010422,1.1488655229662423,-0.0013928809652001828,-0.03081348620159492,-32672,58440,17761,392433,-329607,21271.0,740174,633819,106355,5028.0,4591.0,437.0,1
KOREA,114,49984,407.0,332.0,1069.0,62,13614,247.0,181.0,938.0,127,9490,517.0,448.0,1125.0,236,222306,444.0,373.0,1294.0,267,28300,714.0,624.0,817.0,895,-1,429,-1,157,777,47341,360.0,277.0,1018.0,76,146155,741.0,668.0,990.0,238,987427,880.0,826.0,846.0,119,45182,668.0,587.0,1140.0,888,48411,580.0,523.0,1073.0,429,517,58,24,523,1,1,0,1,0,0,-0.07373537471184388,0.25535944685215206,0.08864255447941893,0.05235874693424547,0.03524415355199295,1.1894790602655771,1.1207913918778203,0.06868766838775686,0.0715739054211931,2643,-132541,-977937,177124,-20111,-190164.4,323694,1274516,-950822,5243.0,5067.0,176.0,0
KOREA,79,86804,240.0,176.0,1075.0,78,19120,505.0,453.0,991.0,777,19105,662.0,590.0,1059.0,15,15781,516.0,466.0,747.0,350,6628,84.0,35.0,590.0,895,267,119,-1,-1,64,203949,537.0,475.0,971.0,48,13271,744.0,641.0,1481.0,268,40419,633.0,579.0,911.0,221,37982,444.0,373.0,1294.0,117,74741,381.0,325.0,1030.0,895,429,-1,-1,887,1,1,1,1,0,0,0.23311004784688993,-0.04589614048138091,0.0287696496004215,-0.08305238813011306,1.2276923076923076,1.166860465116279,1.1445883827831174,0.02227208233316169,0.272124695305625,-117145,5849,-21314,-22201,-68113,-44584.8,147438,370362,-222924,4462.0,5687.0,-1225.0,1
KOREA,79,309624,431.0,376.0,1083.0,80,19860,743.0,641.0,1464.0,268,56799,662.0,590.0,1059.0,157,6985,130.0,88.0,956.0,12,168640,570.0,497.0,1215.0,887,221,517,429,119,555,40804,575.0,499.0,1442.0,78,49996,463.0,387.0,1222.0,112,21670,565.0,525.0,698.0,15,81782,444.0,373.0,1294.0,102,4482,240.0,176.0,1075.0,68,163,895,-1,-1,1,0,0,1,0,0,-0.006028013473756033,-0.03725606388596625,0.04584342211460868,0.2869242018035585,-0.21675507591000542,1.1569343065693432,1.1668367346938775,-0.009902428124534346,0.014545694129687892,268820,-30136,35129,-74797,164158,72634.8,561908,198734,363174,5777.0,5731.0,46.0,1
KOREA,164,175245,668.0,606.0,1166.0,131,1306,559.0,486.0,1069.0,3,9102,609.0,542.0,1104.0,119,59353,419.0,375.0,744.0,32,32207,892.0,820.0,967.0,350,555,33,-1,91,266,17971,1121.0,1083.0,729.0,234,71478,671.0,604.0,1234.0,55,1385673,528.0,478.0,195.0,523,98817,461.0,358.0,1741.0,888,28556,159.0,112.0,727.0,421,33,711,78,517,0,1,1,0,0,0,0.0672225117248566,0.039278608998991604,0.019013725702110573,-0.1703761638733705,-0.33183797909407664,1.112407211028632,1.1157495256166983,-0.0033423145880662197,-0.07533985930829767,157274,-70172,-1376571,-39464,3651,-265056.4,277213,1602495,-1325282,5050.0,4626.0,424.0,1
KOREA,58,16419,311.0,255.0,815.0,33,231091,22.0,8.0,66.0,13,140491,262.0,206.0,991.0,119,43796,461.0,358.0,1741.0,44,25112,394.0,331.0,1101.0,78,150,20,200,48,777,40338,3.0,3.0,68.0,254,11748,744.0,641.0,1481.0,268,52178,517.0,448.0,1125.0,15,9273,228.0,172.0,987.0,111,106956,511.0,428.0,1289.0,122,22,24,888,157,0,0,1,0,0,0,0.219607843137255,1.5893135725429017,0.11782680305131765,-0.03787189814213332,-0.003592907360871811,1.2521588946459412,1.183806146572104,0.06835274807383729,0.37705668264569386,-23919,219343,88313,34523,-81844,47283.2,456909,220493,236416,4714.0,4950.0,-236.0,0
KOREA,777,679042,869.0,813.0,1009.0,78,38277,743.0,641.0,1464.0,163,27619,517.0,448.0,1125.0,222,12795,231.0,163.0,1106.0,111,51735,1072.0,1013.0,988.0,157,429,-1,15,895,79,82418,394.0,331.0,1101.0,48,1369,235.0,183.0,954.0,7,495734,688.0,624.0,1196.0,221,26339,461.0,358.0,1741.0,350,108781,664.0,637.0,540.0,41,119,895,80,429,0,0,0,0,0,0,-0.12145163747709997,-0.12502664040987876,0.05145375457875456,0.12946841690372568,0.015856657797145735,1.115009746588694,1.1448663853727146,-0.029856638784020673,-0.009939889721470552,596624,36908,-468115,-13544,-57046,18965.4,809468,714641,94827,5692.0,5532.0,160.0,0
KOREA,59,48539,252.0,183.0,1140.0,80,19860,743.0,641.0,1464.0,163,143421,465.0,414.0,942.0,147,2518,20.0,18.0,100.0,22,21815,538.0,482.0,1234.0,68,429,221,895,-1,102,177237,48.0,26.0,152.0,131,39311,505.0,453.0,991.0,39,276261,257.0,204.0,1042.0,15,32246,461.0,358.0,1741.0,350,22467,159.0,112.0,727.0,895,24,119,-1,7,0,1,1,1,0,0,-0.46910466582597743,0.044336078078884844,-0.13661551577152586,-0.17659838609559264,-0.3034602845287493,1.1611047180667433,1.2402428447528187,-0.07913812668607534,-0.20828855482859207,-128698,-19451,-132840,-29728,-652,-62273.8,236153,547522,-311369,4880.0,4653.0,227.0,1
KOREA,887,56728,374.0,323.0,774.0,64,39687,502.0,469.0,831.0,7,236099,275.0,200.0,1426.0,888,119873,794.0,734.0,997.0,15,32246,461.0,358.0,1741.0,119,163,895,-1,429,114,56680,465.0,414.0,942.0,107,207448,211.0,166.0,731.0,145,126756,773.0,709.0,1076.0,127,33040,662.0,590.0,1059.0,412,447218,323.0,261.0,962.0,163,78,895,429,119,1,1,1,0,0,0,0.03470633104500376,-0.20072186400184955,0.28473201692524674,-0.04029002909527546,0.05016160448639728,1.154510556621881,1.1373831775700936,0.017127379051787406,0.025717611871904557,48,-167761,109343,86833,-414972,-77301.8,484633,871142,-386509,5769.0,4770.0,999.0,0
