BTOP_WINS,BTOP_LOSSES,BTOP_LEAGUE_POINTS,BJGL_WINS,BJGL_LOSSES,BJGL_LEAGUE_POINTS,BMID_WINS,BMID_LOSSES,BMID_LEAGUE_POINTS,BBOT_WINS,BBOT_LOSSES,BBOT_LEAGUE_POINTS,BSUP_WINS,BSUP_LOSSES,BSUP_LEAGUE_POINTS,RTOP_WINS,RTOP_LOSSES,RTOP_LEAGUE_POINTS,RJGL_WINS,RJGL_LOSSES,RJGL_LEAGUE_POINTS,RMID_WINS,RMID_LOSSES,RMID_LEAGUE_POINTS,RBOT_WINS,RBOT_LOSSES,RBOT_LEAGUE_POINTS,RSUP_WINS,RSUP_LOSSES,RSUP_LEAGUE_POINTS
119.0,102.0,50.0,423.0,368.0,1023.0,197.0,155.0,802.0,212.0,171.0,75.0,712.0,688.0,647.0,272.0,225.0,1081.0,10.0,3.0,88.0,478.0,436.0,1255.0,127.0,133.0,25.0,277.0,229.0,958.0
563.0,543.0,429.0,299.0,253.0,939.0,6.0,11.0,78.0,212.0,171.0,75.0,298.0,253.0,75.0,74.0,41.0,46.0,100.0,86.0,209.0,258.0,229.0,885.0,180.0,126.0,1074.0,221.0,207.0,150.0
82.0,58.0,75.0,83.0,71.0,75.0,200.0,181.0,620.0,188.0,156.0,53.0,9.0,2.0,47.0,715.0,709.0,302.0,10.0,7.0,52.0,484.0,490.0,75.0,212.0,171.0,75.0,336.0,314.0,37.0
207.0,184.0,75.0,88.0,89.0,13.0,34.0,24.0,91.0,212.0,171.0,75.0,248.0,218.0,687.0,763.0,696.0,1296.0,6.0,8.0,1.0,233.0,187.0,996.0,53.0,52.0,0.0,453.0,438.0,49.0
220.0,180.0,1577.0,122.0,95.0,619.0,675.0,630.0,406.0,14.0,16.0,4.0,412.0,397.0,488.0,371.0,360.0,419.0,100.0,77.0,880.0,243.0,220.0,683.0,31.0,11.0,80.0,161.0,112.0,1189.0
220.0,180.0,1577.0,100.0,77.0,880.0,34.0,23.0,44.0,757.0,725.0,690.0,73.0,58.0,315.0,148.0,119.0,665.0,176.0,168.0,622.0,5.0,2.0,38.0,370.0,347.0,489.0,161.0,112.0,1189.0
220.0,180.0,1577.0,389.0,359.0,810.0,280.0,274.0,463.0,370.0,347.0,489.0,6.0,11.0,78.0,148.0,119.0,665.0,242.0,220.0,667.0,129.0,111.0,40.0,263.0,214.0,1164.0,54.0,28.0,66.0
763.0,696.0,1296.0,389.0,359.0,810.0,345.0,295.0,1255.0,91.0,58.0,216.0,204.0,207.0,775.0,221.0,180.0,1592.0,242.0,220.0,667.0,447.0,385.0,1256.0,211.0,205.0,738.0,637.0,605.0,649.0
220.0,180.0,1577.0,242.0,219.0,682.0,389.0,359.0,810.0,211.0,205.0,738.0,381.0,350.0,732.0,7.0,6.0,31.0,164.0,139.0,754.0,138.0,88.0,1017.0,345.0,295.0,1255.0,637.0,605.0,649.0
220.0,180.0,1577.0,148.0,119.0,665.0,206.0,172.0,829.0,92.0,55.0,527.0,74.0,62.0,30.0,106.0,65.0,825.0,267.0,221.0,976.0,259.0,216.0,945.0,216.0,170.0,1005.0,146.0,112.0,940.0
220.0,180.0,1577.0,166.0,122.0,817.0,206.0,172.0,829.0,192.0,167.0,729.0,161.0,112.0,1189.0,148.0,119.0,665.0,218.0,159.0,889.0,115.0,76.0,824.0,106.0,78.0,781.0,139.0,80.0,1230.0
764.0,728.0,810.0,511.0,481.0,752.0,264.0,237.0,688.0,222.0,204.0,1179.0,243.0,211.0,75.0,221.0,180.0,1592.0,86.0,51.0,526.0,159.0,128.0,610.0,283.0,252.0,855.0,417.0,389.0,883.0
643.0,624.0,816.0,389.0,359.0,810.0,5.0,2.0,38.0,139.0,80.0,1230.0,6.0,11.0,78.0,221.0,180.0,1592.0,304.0,257.0,1159.0,15.0,8.0,61.0,14.0,16.0,4.0,167.0,152.0,838.0
15.0,8.0,61.0,285.0,240.0,576.0,138.0,88.0,1017.0,345.0,295.0,1255.0,841.0,792.0,1181.0,221.0,180.0,1592.0,237.0,205.0,915.0,489.0,455.0,814.0,469.0,430.0,783.0,263.0,224.0,929.0
289.0,261.0,376.0,129.0,111.0,40.0,559.0,528.0,864.0,10.0,11.0,68.0,248.0,218.0,687.0,209.0,177.0,755.0,360.0,326.0,767.0,20.0,17.0,55.0,309.0,285.0,666.0,19.0,19.0,51.0
16.0,5.0,1.0,119.0,100.0,402.0,129.0,111.0,40.0,78.0,57.0,371.0,38.0,30.0,11.0,106.0,65.0,825.0,176.0,168.0,622.0,122.0,95.0,619.0,276.0,264.0,29.0,412.0,397.0,488.0
12.0,8.0,91.0,129.0,111.0,40.0,79.0,60.0,313.0,211.0,205.0,738.0,176.0,148.0,164.0,157.0,122.0,100.0,6.0,0.0,62.0,262.0,224.0,922.0,146.0,112.0,940.0,185.0,154.0,625.0
240.0,206.0,858.0,86.0,51.0,526.0,129.0,111.0,40.0,187.0,159.0,645.0,5.0,3.0,5.0,24.0,34.0,9.0,511.0,481.0,752.0,7.0,3.0,79.0,317.0,288.0,730.0,161.0,112.0,1189.0
220.0,180.0,1577.0,511.0,481.0,752.0,37.0,25.0,75.0,180.0,126.0,1074.0,833.0,800.0,882.0,338.0,278.0,609.0,218.0,159.0,889.0,129.0,111.0,40.0,92.0,55.0,527.0,585.0,543.0,1100.0
128.0,73.0,597.0,155.0,119.0,486.0,129.0,111.0,40.0,637.0,605.0,649.0,35.0,29.0,29.0,643.0,624.0,816.0,511.0,481.0,752.0,361.0,310.0,1055.0,262.0,239.0,751.0,123.0,97.0,626.0
26.0,26.0,75.0,222.0,178.0,922.0,129.0,111.0,40.0,637.0,605.0,649.0,7.0,5.0,77.0,15.0,8.0,61.0,511.0,481.0,752.0,23.0,23.0,96.0,8.0,4.0,75.0,94.0,87.0,50.0
254.0,214.0,676.0,129.0,111.0,40.0,280.0,240.0,903.0,789.0,771.0,691.0,326.0,312.0,746.0,19.0,22.0,74.0,158.0,132.0,633.0,953.0,918.0,842.0,220.0,158.0,57.0,351.0,294.0,739.0
171.0,146.0,704.0,304.0,257.0,1159.0,129.0,111.0,40.0,200.0,195.0,432.0,585.0,543.0,1100.0,19.0,22.0,74.0,47.0,44.0,60.0,44.0,28.0,48.0,537.0,473.0,1506.0,833.0,800.0,882.0
272.0,225.0,1081.0,7.0,4.0,1.0,129.0,111.0,40.0,122.0,98.0,437.0,127.0,96.0,785.0,26.0,26.0,75.0,184.0,150.0,751.0,115.0,76.0,613.0,309.0,266.0,946.0,690.0,629.0,1415.0
440.0,429.0,480.0,186.0,131.0,1071.0,37.0,15.0,26.0,396.0,371.0,669.0,7.0,2.0,5.0,325.0,299.0,447.0,329.0,294.0,833.0,129.0,111.0,40.0,941.0,925.0,312.0,412.0,397.0,488.0
221.0,217.0,44.0,,,,116.0,110.0,0.0,,,,50.0,65.0,13.0,8.0,4.0,24.0,186.0,179.0,65.0,129.0,111.0,40.0,17.0,16.0,30.0,24.0,24.0,53.0
,,,186.0,179.0,65.0,129.0,111.0,40.0,17.0,16.0,30.0,24.0,24.0,53.0,,,,,,,,,,,,,6.0,6.0,48.0
17.0,16.0,30.0,,,,129.0,111.0,40.0,24.0,24.0,53.0,23.0,29.0,87.0,137.0,101.0,32.0,,,,58.0,53.0,50.0,,,,29.0,48.0,63.0
10.0,7.0,100.0,21.0,17.0,24.0,93.0,79.0,57.0,70.0,86.0,0.0,62.0,59.0,0.0,186.0,179.0,65.0,12.0,8.0,37.0,129.0,111.0,40.0,17.0,16.0,30.0,24.0,24.0,53.0
2.0,4.0,9.0,,,,129.0,111.0,40.0,186.0,179.0,65.0,24.0,24.0,53.0,44.0,46.0,16.0,,,,286.0,272.0,0.0,,,,22.0,27.0,26.0
79.0,50.0,16.0,129.0,111.0,40.0,11.0,2.0,13.0,5.0,3.0,27.0,393.0,345.0,968.0,764.0,728.0,810.0,285.0,240.0,576.0,213.0,174.0,1092.0,213.0,192.0,764.0,217.0,178.0,864.0
210.0,161.0,891.0,242.0,219.0,682.0,272.0,225.0,1081.0,507.0,465.0,1010.0,174.0,123.0,726.0,152.0,123.0,91.0,115.0,76.0,824.0,186.0,158.0,726.0,261.0,243.0,649.0,690.0,629.0,1415.0
267.0,164.0,811.0,507.0,465.0,1010.0,220.0,178.0,812.0,350.0,301.0,610.0,689.0,647.0,706.0,7.0,1.0,9.0,37.0,21.0,54.0,155.0,119.0,486.0,17.0,16.0,100.0,639.0,615.0,844.0
152.0,109.0,754.0,533.0,502.0,579.0,122.0,98.0,437.0,507.0,465.0,1010.0,639.0,615.0,844.0,19.0,22.0,74.0,237.0,202.0,915.0,176.0,124.0,1230.0,263.0,224.0,929.0,351.0,294.0,739.0
826.0,807.0,203.0,430.0,406.0,677.0,46.0,31.0,2.0,507.0,465.0,1010.0,31.0,31.0,82.0,270.0,242.0,554.0,41.0,36.0,6.0,389.0,359.0,810.0,405.0,378.0,615.0,6.0,6.0,34.0
265.0,216.0,869.0,430.0,406.0,677.0,15.0,8.0,61.0,19.0,19.0,51.0,167.0,152.0,838.0,507.0,465.0,1010.0,42.0,22.0,197.0,290.0,249.0,837.0,132.0,84.0,1004.0,142.0,90.0,696.0
48.0,21.0,99.0,6.0,0.0,62.0,10.0,12.0,0.0,507.0,465.0,1010.0,130.0,73.0,1363.0,959.0,930.0,835.0,86.0,9.0,100.0,141.0,82.0,879.0,174.0,138.0,843.0,18.0,9.0,100.0
959.0,930.0,835.0,333.0,308.0,750.0,180.0,153.0,632.0,104.0,67.0,307.0,130.0,73.0,1363.0,15.0,8.0,61.0,246.0,181.0,1173.0,290.0,249.0,837.0,507.0,465.0,1010.0,6.0,11.0,78.0
48.0,21.0,99.0,9.0,3.0,29.0,119.0,71.0,605.0,637.0,605.0,649.0,161.0,112.0,1189.0,45.0,39.0,2.0,507.0,465.0,1010.0,15.0,2.0,30.0,48.0,35.0,87.0,209.0,177.0,755.0
192.0,158.0,689.0,237.0,202.0,915.0,6.0,0.0,62.0,115.0,76.0,1034.0,266.0,220.0,1010.0,337.0,274.0,1432.0,507.0,465.0,1010.0,918.0,870.0,964.0,355.0,303.0,1015.0,140.0,125.0,880.0
764.0,728.0,810.0,304.0,257.0,1159.0,7.0,3.0,79.0,7.0,4.0,86.0,233.0,197.0,837.0,92.0,46.0,698.0,489.0,455.0,814.0,6.0,0.0,62.0,507.0,465.0,1010.0,350.0,317.0,718.0
643.0,624.0,816.0,507.0,465.0,1010.0,15.0,2.0,30.0,203.0,157.0,737.0,917.0,870.0,946.0,208.0,141.0,1127.0,764.0,728.0,810.0,10.0,12.0,0.0,269.0,247.0,589.0,6.0,6.0,34.0
672.0,643.0,836.0,10.0,3.0,88.0,917.0,870.0,946.0,507.0,465.0,1010.0,141.0,108.0,787.0,283.0,184.0,1398.0,309.0,246.0,781.0,8.0,8.0,91.0,327.0,312.0,763.0,35.0,29.0,29.0
1098.0,1080.0,265.0,123.0,91.0,937.0,225.0,203.0,555.0,180.0,159.0,525.0,477.0,430.0,739.0,51.0,30.0,75.0,295.0,261.0,571.0,283.0,242.0,714.0,507.0,465.0,1010.0,342.0,320.0,552.0
170.0,120.0,577.0,507.0,465.0,1010.0,155.0,119.0,486.0,264.0,196.0,1459.0,191.0,148.0,1063.0,283.0,184.0,1398.0,246.0,181.0,1173.0,99.0,69.0,754.0,264.0,215.0,573.0,403.0,371.0,730.0
208.0,141.0,1127.0,221.0,195.0,483.0,195.0,165.0,618.0,233.0,197.0,837.0,161.0,112.0,1189.0,79.0,50.0,16.0,507.0,465.0,1010.0,311.0,282.0,867.0,17.0,16.0,100.0,248.0,192.0,1257.0
92.0,46.0,698.0,503.0,462.0,977.0,8.0,8.0,91.0,350.0,317.0,718.0,107.0,87.0,814.0,15.0,8.0,61.0,507.0,465.0,1010.0,79.0,46.0,234.0,247.0,223.0,627.0,161.0,112.0,1189.0
106.0,65.0,825.0,260.0,189.0,1209.0,206.0,172.0,829.0,192.0,167.0,729.0,5.0,2.0,38.0,431.0,407.0,621.0,8.0,2.0,33.0,138.0,88.0,1017.0,345.0,295.0,1255.0,139.0,80.0,1230.0
106.0,65.0,825.0,185.0,154.0,625.0,260.0,189.0,1209.0,206.0,172.0,829.0,326.0,312.0,746.0,4.0,12.0,4.0,324.0,252.0,1512.0,22.0,14.0,37.0,92.0,55.0,527.0,54.0,28.0,66.0
106.0,65.0,825.0,150.0,87.0,1189.0,204.0,178.0,590.0,355.0,303.0,1015.0,5.0,3.0,5.0,16.0,6.0,61.0,93.0,62.0,760.0,156.0,132.0,837.0,10.0,9.0,100.0,7.0,5.0,77.0
401.0,388.0,487.0,154.0,144.0,462.0,225.0,198.0,642.0,225.0,204.0,510.0,10.0,4.0,99.0,293.0,285.0,305.0,242.0,220.0,667.0,106.0,65.0,825.0,213.0,192.0,764.0,712.0,688.0,647.0
676.0,633.0,972.0,60.0,64.0,61.0,262.0,224.0,922.0,14.0,16.0,4.0,431.0,407.0,621.0,106.0,65.0,825.0,13.0,3.0,92.0,767.0,733.0,580.0,317.0,288.0,730.0,308.0,265.0,921.0
106.0,65.0,825.0,478.0,456.0,620.0,16.0,6.0,61.0,15.0,8.0,61.0,953.0,918.0,842.0,228.0,192.0,632.0,614.0,585.0,659.0,370.0,340.0,632.0,211.0,205.0,738.0,161.0,112.0,1189.0
106.0,65.0,825.0,86.0,51.0,526.0,235.0,208.0,724.0,191.0,148.0,1063.0,689.0,647.0,706.0,45.0,39.0,2.0,324.0,252.0,1512.0,290.0,249.0,837.0,341.0,301.0,923.0,22.0,14.0,37.0
106.0,65.0,825.0,237.0,202.0,915.0,7.0,4.0,1.0,8.0,9.0,39.0,191.0,148.0,1063.0,959.0,930.0,835.0,324.0,252.0,1512.0,231.0,209.0,681.0,261.0,243.0,649.0,108.0,99.0,513.0
676.0,633.0,972.0,324.0,252.0,1512.0,231.0,209.0,681.0,261.0,243.0,649.0,54.0,28.0,66.0,106.0,65.0,825.0,86.0,51.0,526.0,304.0,257.0,1159.0,211.0,205.0,738.0,19.0,8.0,100.0
