BTOP_CHAMP_MAST,BJGL_CHAMP_MAST,BMID_CHAMP_MAST,BBOT_CHAMP_MAST,BSUP_CHAMP_MAST,RTOP_CHAMP_MAST,RJGL_CHAMP_MAST,RMID_CHAMP_MAST,RBOT_CHAMP_MAST,RSUP_CHAMP_MAST
83211.0,13641,27480,30959.0,177066.0,92712.0,194007,1446,3377767,35980
97194.0,4498,7819,197864.0,342707.0,54524.0,14592,32400,4066,11005
25596.0,61136,30404,193239.0,227244.0,147745.0,17859,14307,113949,87555
55683.0,23467,447388,83224.0,39768.0,255577.0,25754,14912,75287,8417
316674.0,42408,57833,129619.0,8302.0,1352641.0,796829,48346,166400,73456
481011.0,219199,32864,24526.0,227244.0,193921.0,46136,160331,28972,511919
716014.0,46126,54574,84154.0,35780.0,84205.0,534350,112395,22333,29616
295915.0,158793,100539,184903.0,605288.0,200100.0,367233,3377767,57604,231518
354808.0,1139014,1245,5171.0,75542.0,3093878.0,1184363,139743,267695,650277
605288.0,92520,200100,1251526.0,26978.0,909610.0,74136,64370,74991,650277
2793873.0,62997,169965,50896.0,32807.0,35881.0,1184363,310566,258966,227244
31007.0,315,249495,23189.0,227244.0,44769.0,27401,116308,90147,100550
106886.0,2693336,139743,352756.0,24876.0,75260.0,762258,474548,65686,322249
527701.0,84035,473597,188313.0,638239.0,128061.0,118125,17375,6620,102638
408768.0,1541,112395,2241.0,65219.0,31007.0,27401,7371213,53949,331622
15092.0,35929,112395,17536.0,137564.0,309982.0,50988,76832,116226,65746
909241.0,119716,7652,373172.0,13303.0,89583.0,196249,34963,200100,945003
15027.0,43541,85681,148376.0,8205.0,72014.0,796829,200100,49714,1426670
990142.0,178425,821172,59814.0,141647.0,10864.0,5052,128061,354292,91746
30685.0,45042,200100,59814.0,81416.0,23166.0,234004,823454,55568,84831
89599.0,206505,742896,12538.0,929672.0,610269.0,195253,36354,696398,1709874
4368.0,34101,50382,51861.0,74893.0,1160830.0,350596,48926,27089,1709874
1978022.0,74826,112288,696245.0,1705765.0,591842.0,138743,123323,27675,56802
67710.0,7333,208788,885095.0,311239.0,84205.0,78268,337742,173366,93193
72235.0,72632,71935,6428.0,32211.0,2874.0,28495,47828,964942,274705
1915310.0,102057,429403,12169.0,154460.0,14695.0,367233,3897,425086,29858
82761.0,795976,552285,327416.0,129823.0,42669.0,102057,99574,120843,114457
129778.0,31070,22990,86154.0,37248.0,168094.0,375810,1600300,1400,49848
82761.0,52086,51861,461246.0,12086.0,151596.0,25517,55404,514148,71906
298555.0,273052,132399,379625.0,154460.0,82416.0,3088,23643,55125,35458
504570.0,54348,43478,16211.0,116809.0,524968.0,221016,43420,8520,198071
562432.0,1023081,1251526,2285.0,22229.0,27715.0,15617,1600300,762634,316117
149626.0,50988,147654,150424.0,41630.0,121658.0,121509,26047,172933,145816
7131.0,15617,122637,57255.0,1705765.0,33655.0,149915,26462,18108,180
27381.0,73213,3368,690585.0,217468.0,1352641.0,42501,700770,348775,451641
861270.0,57854,144719,971.0,94550.0,176378.0,34539,87663,10856,1574883
60930.0,10817,89740,971.0,1089.0,110360.0,31656,742896,17270,818766
519774.0,214800,521030,134683.0,217468.0,3792.0,35988,924610,18790,53560
167125.0,46901,43420,55745.0,151422.0,27392.0,4786,147903,45940,10777
107429.0,73682,77400,379150.0,39542.0,84205.0,12374,16022,231480,137923
6384.0,40562,447388,261399.0,196549.0,82416.0,190704,68658,27089,1140018
119422.0,59624,282573,448219.0,26717.0,149009.0,40273,74984,57109,32807
722433.0,275487,30404,72072.0,40711.0,659676.0,16503,5703,58108,862339
37409.0,18007,52454,58108.0,187409.0,116149.0,108394,84377,238373,313929
25478.0,45855,49685,58108.0,292136.0,257972.0,4673,1381915,98224,124925
1978022.0,1139014,39850,147441.0,249556.0,506522.0,207562,32400,128093,56627
99301.0,2615,546420,147441.0,106182.0,294958.0,24171,65744,61743,13401
82416.0,147167,708539,137728.0,26189.0,294958.0,203391,97728,23418,68055
605288.0,66540,84725,3377767.0,6571.0,347125.0,28891,18351,40044,1362633
15903.0,1063795,80318,22598.0,304692.0,345893.0,63733,97728,6309,28671
69633.0,26953,1655104,57255.0,50361.0,345893.0,97240,52664,307031,206061
314999.0,206505,41269,66156.0,859991.0,345893.0,140295,13600,8455,1997603
273882.0,64276,354949,53240.0,33075.0,38015.0,1259869,345893,49163,217468
73029.0,19852,826548,90499.0,9497.0,313223.0,1292405,47902,129255,1659383
265723.0,38571,4606034,59814.0,106035.0,140295.0,2401058,1776,277940,228794
2951.0,71232,4325,157524.0,39092.0,313223.0,170614,299094,380041,228794
294247.0,1035677,1267582,152892.0,4838.0,313223.0,72716,80318,6131,9733
248739.0,56856,10357,35732.0,207580.0,547094.0,1991534,7289,123284,46766
3923237.0,71232,19416,115654.0,33689.0,31493.0,228609,12468,6999,30917
1163492.0,95028,493491,44842.0,37144.0,478206.0,11479,924610,399152,27119
461957.0,228318,154010,369443.0,49137.0,519927.0,18146,49906,57255,55078
662545.0,22462,172827,184647.0,326686.0,20496.0,16139,399152,90747,94040
165557.0,220830,21820,75461.0,333987.0,605506.0,41101,43226,399152,63502
29202.0,192426,62006,487505.0,14030.0,241742.0,68677,540340,48824,93170
38237.0,170397,101117,123072.0,420306.0,1382911.0,46136,399152,71621,77212
30946.0,120426,708539,988465.0,104591.0,39238.0,1649435,399152,48975,48077
141298.0,157248,19416,148184.0,129298.0,16685.0,207562,1024572,258320,35058
31004.0,30088,38025,54011.0,39587.0,94196.0,170397,456475,152758,12424
1178.0,23842,3377767,151870.0,1659383.0,3390763.0,18333,294465,775269,15421
659676.0,80979,73434,86154.0,59870.0,119422.0,1111285,5049,363270,43207
2277647.0,80979,55560,12048.0,1659383.0,702588.0,76685,170739,309983,5614
94019.0,89688,294465,17536.0,57722.0,10377.0,520023,299094,129255,547204
605288.0,28246,519612,17536.0,1126503.0,47589.0,195253,21307,78778,12565
138554.0,27233,401048,36198.0,339655.0,345893.0,195253,294465,124307,23829
855090.0,19879,294465,3143.0,1527065.0,125183.0,121509,9861,7308,132025
21570.0,20566,294465,53287.0,233739.0,73029.0,71855,812280,35665,1997603
18037.0,80979,110554,63590.0,1997501.0,9187.0,28515,15380,100881,125993
18475.0,58359,294465,152131.0,492254.0,85511.0,9967,855998,66090,409593
316199.0,52698,32257,73588.0,2018329.0,18074.0,466848,294465,6518,192180
2535.0,44113,10758,676.0,216266.0,39653.0,141199,73728,345195,339655
39896.0,624773,242229,354614.0,339655.0,861270.0,194007,294465,643134,55543
13379.0,10817,210291,137368.0,45227.0,108706.0,5008,294465,66090,1140018
13879.0,2621,294465,71326.0,10210.0,485813.0,136143,56786,40118,32554
21570.0,53566,230017,58657.0,2195.0,315902.0,71062,294465,26102,327515
321154.0,127268,294465,123195.0,216266.0,17895.0,113150,221958,52622,2362
144322.0,30191,294465,724339.0,119111.0,14069.0,52677,23452,8523,246760
153894.0,185105,294465,78242.0,318962.0,470169.0,1111285,376927,244524,263521
47150.0,51337,27598,10600.0,451373.0,36555.0,1292405,3377767,55745,3421
169660.0,4084,1291591,22598.0,274705.0,298555.0,405727,16862,328490,81661
3093065.0,36295,28515,28123.0,11159.0,156248.0,1292405,102823,87338,59869
406568.0,1977,550287,51861.0,30741.0,145508.0,1292405,850538,93825,32613
85280.0,107686,29930,146102.0,406486.0,141443.0,1292405,78600,81745,174106
70765.0,1291591,724339,15282.0,57878.0,55749.0,53573,7555,71743,345078
53707.0,10290,71671,29795.0,28835.0,73452.0,1292405,140728,130204,7221
36594.0,1291591,586234,364089.0,50679.0,664890.0,53566,700770,23705,13407
343882.0,89071,41933,993.0,105448.0,552353.0,1292405,155253,8089,27392
86147.0,135168,20582,9006.0,414637.0,345376.0,1292405,75477,3377767,98896
354808.0,37594,1291591,435060.0,49948.0,190124.0,54551,75076,26102,81924
33204.0,28338,143548,45963.0,72811.0,28164.0,5529,4719,8118,80411
33491.0,501015,125352,149461.0,4903.0,552285.0,25303,77293,187025,100115
126232.0,95028,192392,742896.0,25118.0,484907.0,290796,37594,72072,20480
662545.0,5291,2500,316958.0,837868.0,1470612.0,35909,30622,26102,193521
1268.0,194007,3377767,63980.0,80411.0,34821.0,35909,375329,325405,304913
81971.0,1182649,75870,169580.0,360556.0,80069.0,363804,34256,12147,100115
1047778.0,190740,352191,146106.0,193521.0,722433.0,352,94567,34757,26221
699797.0,42487,41933,260319.0,57497.0,171791.0,495088,135017,45501,18257
30172.0,23467,153437,16085.0,280668.0,519927.0,9274,28276,475195,233271
51948.0,826037,44241,231480.0,864568.0,616850.0,31929,14307,25383,268404
25234.0,3971,84412,65475.0,280668.0,519927.0,19717,1755303,41992,268404
722433.0,1489286,742896,77978.0,280668.0,1352641.0,28405,110118,78778,133508
116628.0,182399,5529,365917.0,193521.0,1333497.0,1285341,47180,7828,65999
457181.0,206505,254365,53949.0,280668.0,147745.0,98081,46659,106051,111779
343882.0,35118,296621,184647.0,34896.0,25852.0,8838,48955,35655,193521
2208.0,53391,365917,42083.0,150911.0,101222.0,1036505,165052,91662,51731
55845.0,27641,447388,228648.0,12171.0,75890.0,28666,205050,197441,326686
93725.0,82500,10399,176139.0,159698.0,1808311.0,33956,50300,39288,10448
57152.0,1130,491231,27947.0,136996.0,86423.0,80133,1221,57255,277933
341.0,26459,28143,1022288.0,553396.0,7640.0,16297,18298,61894,135795
385068.0,147167,274504,37369.0,78580.0,8635.0,338614,25290,207104,30213
41782.0,9208,93535,86878.0,1972738.0,143344.0,61599,6839,277241,29453
16853.0,28899,2663269,220261.0,102896.0,37105.0,97240,7351,973,65262
299599.0,46126,1155620,48824.0,232047.0,295553.0,1649435,59913,782359,27254
5581.0,28662,336307,60487.0,197540.0,26655.0,9458,63124,144816,105244
112319.0,261267,27332,4820.0,116369.0,424555.0,2745443,17686,12505,5818550
169660.0,16543,3093065,477312.0,4827.0,31007.0,353683,43471,337742,12732
439454.0,5014,276615,249548.0,1273275.0,49096.0,8177,243257,277241,45361
1123670.0,7349,59913,373172.0,108428.0,325395.0,43669,455931,247317,2978
342780.0,20377,26462,51465.0,44057.0,20145.0,495088,505319,1677,18901
2020473.0,48315,59205,87065.0,16086.0,46049.0,43305,345427,60487,5372
167125.0,82720,1279106,39762.0,429598.0,35125.0,46703,25257,99064,6692
365917.0,27016,87576,25383.0,105906.0,145214.0,186272,1449231,42579,94880
119441.0,140189,3093065,186760.0,99003.0,9057.0,96272,19538,223869,113259
343882.0,795976,3377767,63980.0,535513.0,2868.0,4786,812280,154986,33005
3281.0,62997,88537,42452.0,3891.0,71285.0,1011191,3377767,297184,1362633
11496.0,401048,72343,367233.0,25679.0,4368.0,73286,27392,27142,388665
176231.0,62997,550287,99501.0,392318.0,146024.0,293799,32656,50827,11507
149882.0,151724,401048,17536.0,97354.0,82645.0,135168,489293,65475,21223
259108.0,97982,550287,83264.0,251580.0,19012.0,104565,401204,10049,22732
242229.0,298,1099,91580.0,420306.0,151596.0,63185,6615,146106,138264
126232.0,49777,209120,48822.0,85817.0,2277647.0,63185,73035,26820,185138
250851.0,309525,401048,51808.0,28727.0,71285.0,48131,143526,184903,14279
41681.0,96272,163059,89690.0,54422.0,2277647.0,18223,401204,1057,50240
2224698.0,18561,77778,30030.0,27174.0,1463862.0,63185,24803,219544,222770
46177.0,25226,401048,126882.0,8024.0,2277647.0,121405,3283607,127437,794
15710.0,62997,445528,41813.0,327515.0,552353.0,49001,3377767,177440,1655252
9124.0,840699,15963,96103.0,30168.0,355883.0,655296,1285,18790,54525
75488.0,17332,34789,61403.0,205082.0,355487.0,120423,1314,14163,3823
23278.0,47395,40652,97899.0,26948.0,174276.0,11841,80861,17290,14583
1082199.0,275264,21696,67381.0,126951.0,64370.0,335,1973837,4440,214398
131738.0,220752,221939,65699.0,26948.0,221766.0,28877,9720,837922,268148
34856.0,113935,90194,85061.0,3823.0,26272.0,83449,143125,1349,29800
23666.0,84035,30057,185774.0,165688.0,16223.0,2165221,5978,167676,96007
13879.0,73286,720207,14412.0,406486.0,259941.0,520530,45709,4954,177154
13879.0,2165221,314569,24383.0,319093.0,909610.0,133273,161504,28914,16962
2277647.0,20365,173517,125202.0,94019.0,40615.0,2165221,58068,319633,23257
167125.0,1939,31125,175783.0,665925.0,32677.0,518453,32152,7308,930650
183069.0,2165221,38491,22689.0,399354.0,26694.0,96272,25368,61132,59485
294251.0,27233,233387,161680.0,20351.0,8983.0,144345,128061,80157,122894
141443.0,2165221,128061,50896.0,532499.0,7250.0,56856,73035,30200,81416
404497.0,243552,76502,14729.0,4886.0,183212.0,7371213,43541,43503,20480
294251.0,12088,3377767,17705.0,1305464.0,2225812.0,6823,1759780,212275,535644
234414.0,21155,665960,11410.0,200368.0,99789.0,438699,132253,212275,11975
44741.0,8629,137368,124307.0,67038.0,70765.0,2165221,225052,116672,8333
94080.0,39238,24432,10280.0,20086.0,401825.0,9598,75552,30540,70604
8773.0,120426,388242,18036.0,1654871.0,39760.0,14264,39432,16675,241039
35676.0,14264,473597,141731.0,608326.0,3093878.0,13927,150854,51101,98557
3093065.0,174269,13135,468044.0,200260.0,17987.0,214733,220607,267695,26707
19901.0,188508,317219,13406.0,96132.0,56627.0,112280,15455,56907,242
17234.0,88937,24209,35063.0,41050.0,18029.0,24663,26372,16673,10731
6519.0,9946,13008,16991.0,2456.0,1111.0,319171,4104,6077,79862
7554.0,312522,2117090,160081.0,2905.0,78328.0,18895,13299,47742,36945
26027.0,382222,52215,220080.0,213186.0,69496.0,50099,24692,46910,25848
12755.0,745426,7192,33440.0,778.0,53526.0,11689,18453,46231,23142
691152.0,11902,55714,19394.0,18624.0,5447.0,255,566650,40000,11467
68061.0,246353,28156,339902.0,25548.0,524968.0,54878,375329,151347,74173
41438.0,5488,94081,97574.0,12735.0,23508.0,152232,113446,2963,93193
7131.0,206505,4127,73207.0,26933.0,1978022.0,338614,123323,134683,217468
7433.0,194958,314672,36950.0,108460.0,95732.0,564726,44819,287185,37306
328574.0,214852,34455,78326.0,22053.0,58554.0,96141,68380,36950,508459
113612.0,12131,63780,179810.0,132329.0,69868.0,138743,909241,157027,14148
67294.0,22074,827361,68192.0,95148.0,10793.0,17191,1600300,113970,1306368
136121.0,19465,154185,459103.0,39331.0,24520.0,83707,33751,152758,12828
21041.0,23842,521030,148184.0,317768.0,182648.0,902,88416,131,200253
147005.0,17336,521030,2813529.0,837868.0,93658.0,19291,30975,417427,26515
13982.0,195253,71547,187612.0,144152.0,57299.0,56786,354808,83579,7158
176231.0,58281,181307,148184.0,101957.0,345893.0,536747,71449,7917,853557
504570.0,16708,32935,22598.0,14148.0,722433.0,52167,909241,187758,157346
21041.0,73157,521030,51861.0,493625.0,284337.0,14308,17136,1945,10283
31004.0,58562,521030,23189.0,24457.0,76936.0,2376338,200253,61934,7873
62118.0,30191,87830,126358.0,43826.0,19338.0,21436,225052,141986,55448
773400.0,2313,260710,18644.0,392452.0,20960.0,118744,7310,1371,1066
46401.0,154977,33328,113077.0,57299.0,62118.0,22462,2042692,268749,85777
16838.0,61499,6891,23189.0,3918.0,32853.0,154977,18555,26102,216551
51581.0,27546,147005,22598.0,518417.0,8475.0,19563,3377767,208860,73352
47217.0,4570,37184,5271.0,64186.0,861270.0,154977,25853,91662,4838
97194.0,154977,13640,4223.0,154460.0,156125.0,71062,1251526,55568,1659383
59615.0,26068,67762,25984.0,89506.0,94196.0,29085,179955,61934,1078
16852.0,78867,656833,35665.0,204828.0,981618.0,154977,110554,97379,68735
158349.0,335425,2370872,147441.0,106182.0,440619.0,55155,111566,30318,262784
1351456.0,306616,150367,10558.0,67038.0,43057.0,1801,285607,266320,33108
462134.0,10628,98280,1979.0,78117.0,39653.0,37594,154977,77020,1655252
40935.0,83707,62621,234301.0,10691.0,16684.0,154977,1696146,150226,171327
6390.0,26953,122318,179685.0,625552.0,34162.0,271397,23272,24214,275937
89599.0,64288,365917,73946.0,98793.0,131111.0,13449,206947,49163,106754
57299.0,795976,52409,7074.0,837868.0,4368.0,295968,10399,587182,316117
242955.0,139520,247713,123751.0,4361.0,247762.0,20468,49163,70226,322651
10183.0,179646,32655,214845.0,13025.0,297420.0,831620,1381915,55125,320625
11163.0,564854,120683,244093.0,22991.0,33231.0,34224,63760,73249,1659383
16975.0,168542,15872,157027.0,66156.0,125862.0,19852,194500,49163,32807
113612.0,11094,388785,91918.0,118866.0,591842.0,190345,26889,46653,1709874
35554.0,62422,277090,126358.0,19411.0,1085018.0,9274,83426,1767,57924
146009.0,38993,128801,37991.0,277933.0,25234.0,273886,187476,337742,62013
75553.0,8594,141298,160956.0,271473.0,117979.0,215747,112957,102930,650277
1060803.0,59748,112957,58749.0,7622.0,166078.0,133406,140295,24214,217918
109285.0,270295,50879,50780.0,540173.0,85957.0,42432,143878,256431,31654
211901.0,4714,113328,434031.0,20379.0,64235.0,196249,277379,55125,147734
36871.0,18624,29992,83402.0,354047.0,1122639.0,75280,984,823680,1655252
548091.0,140189,16774,36832.0,9029.0,2208.0,8711,55704,648544,1140018
25397.0,18296,127874,408238.0,165292.0,295553.0,140295,296621,12538,103729
25397.0,71232,20147,775269.0,945003.0,66807.0,145187,26845,6180,333149
16723.0,9035,19974,261935.0,662310.0,25680.0,6778,48385,83372,9458
49541.0,979265,4873,65061.0,9458.0,17514.0,182392,11230,294630,662310
72556.0,601017,109920,775269.0,65106.0,25234.0,140295,114442,91596,17589
3388533.0,94602,15561,16437.0,1529.0,161938.0,544843,350829,230108,120976
3388533.0,152232,66086,18036.0,33075.0,83300.0,49960,268391,627090,316037
72556.0,393692,70940,13320.0,250898.0,57299.0,170614,19416,20295,1126503
18180.0,295968,69078,43290.0,128269.0,6665.0,10448,225052,109971,16990
548091.0,7825,51337,111175.0,141451.0,11127.0,5345,26889,58749,21214
341813.0,44539,123323,57255.0,35058.0,13774.0,6650,229849,740125,28372
5579.0,141029,113580,263790.0,1426483.0,83300.0,21488,33792,425086,21831
343882.0,42645,87002,270750.0,17387.0,9584.0,37661,253392,133341,1306368
444484.0,1035677,81609,31646.0,37248.0,524968.0,221016,75851,307031,45749
261216.0,36385,429403,519612.0,1940.0,64370.0,8987,112288,37572,139972
35075.0,7978,75851,38048.0,10062.0,51337.0,826037,75076,5239,609778
40692.0,56204,75851,23189.0,3656.0,94196.0,135504,147229,68268,141811
34821.0,564854,429403,57255.0,217468.0,72892.0,277379,432430,26102,1743719
149394.0,17851,30404,43290.0,57695.0,6176.0,429403,5595,21935,154460
109030.0,53573,49260,157524.0,13789.0,1808311.0,352,492146,111400,13897
722433.0,39715,506438,11090.0,547204.0,71285.0,24509,44769,13411,61523
2277647.0,102057,8653,23147.0,3941.0,23869.0,408003,166078,114961,7873
7250.0,233281,1394,280870.0,1743192.0,62526.0,13318,48894,107031,216865
37380.0,194602,26462,468044.0,512094.0,99789.0,42743,23452,848625,1743719
109001.0,73157,759,33073.0,485599.0,357726.0,86390,20304,223869,172305
212296.0,1035677,80318,276475.0,54267.0,45801.0,54551,86441,149790,1047454
2091.0,73213,122318,36832.0,275804.0,47150.0,61136,633868,10265,2313
5662.0,53615,360594,50212.0,153935.0,3923412.0,10601,26462,59159,135027
1915310.0,864679,31756,22038.0,78580.0,175929.0,50465,19637,17352,5735
7451.0,1987408,16196,49197.0,336.0,770426.0,1649435,247713,38715,3421
25447.0,11713,9821,336715.0,39092.0,2254402.0,53615,15609,3905,3847
13555.0,53615,490853,56593.0,141757.0,25447.0,7169,152513,55125,145646
388785.0,795976,239679,211054.0,28973.0,15144.0,8083,42069,73456,19096
462504.0,8929,385858,81096.0,4418.0,284893.0,796829,521030,172578,181357
3093065.0,73157,31072,3581.0,39167.0,325395.0,796829,521030,4954,194031
3388533.0,795976,40555,151870.0,1652999.0,202418.0,13288,13600,29529,103881
53667.0,1797,62657,102930.0,795976.0,913905.0,1649435,52278,546420,544755
28272.0,147167,17752,69758.0,11159.0,22250.0,796829,86441,21647,118897
45251.0,795976,2104,40308.0,60894.0,13708.0,420,775269,26120,15173
280532.0,270295,7533,7203.0,1305464.0,65054.0,796829,163678,696398,409039
280532.0,795976,83350,775269.0,406486.0,64419.0,72716,456475,715756,945003
39637.0,65487,211548,696245.0,205344.0,303157.0,796829,334341,440406,7256
98816.0,51776,60568,300512.0,26188.0,1068986.0,29687,267123,14741,410736
45251.0,795976,325686,782359.0,5652.0,56420.0,43320,31082,87338,15645
149626.0,76571,821172,3116.0,10619.0,10096.0,796829,812280,16241,409039
95952.0,79083,20147,2094.0,641068.0,1333497.0,33362,72343,127380,216865
45251.0,12166,7289,51861.0,76337.0,11040.0,37661,446819,335007,1709874
113612.0,37661,112288,49833.0,1705765.0,176839.0,195253,271753,184647,225299
36571.0,1182649,9635,127380.0,8998.0,248739.0,32914,74873,21935,125695
53370.0,170397,51435,127380.0,102638.0,1915310.0,1254965,456475,24695,14148
387103.0,92520,2042692,184647.0,19638.0,135321.0,465084,2377487,6024,5347
132583.0,85480,275588,244524.0,1359059.0,1518385.0,350596,31125,151870,838615
214280.0,52086,1973837,107223.0,1359059.0,253658.0,37786,1600300,150424,133864
3093065.0,45855,173994,184647.0,115301.0,1808311.0,11962,112957,166027,22124
33598.0,191984,26845,76859.0,286168.0,3283607.0,240389,526344,39721,320625
15046.0,117082,17995,39426.0,32554.0,17383.0,20582,3923532,150424,115301
94105.0,2491,19378,150424.0,1772.0,766438.0,5868,14459,16675,53928
28076.0,95028,10410,86432.0,88184.0,42534.0,5259,275683,65475,569230
28076.0,11091,111774,563101.0,837868.0,1049312.0,30610,10431,5809,354180
28076.0,33198,219968,259587.0,106035.0,478206.0,170614,475857,33009,333445
49067.0,612948,87002,441906.0,882818.0,32344.0,56165,47180,51808,17051
28076.0,56165,350829,62260.0,366999.0,139983.0,88152,96777,501514,96007
87722.0,6240,100770,252953.0,175996.0,32344.0,13700,489293,60904,18002
213598.0,1281,167085,623108.0,25846.0,32344.0,369936,81326,65422,97354
104115.0,10448,34416,159155.0,160109.0,171791.0,9499,221076,14118,94880
28076.0,2149,460705,348.0,37144.0,131199.0,271397,10399,295470,24894
523807.0,28515,1214958,24664.0,157346.0,32344.0,1649435,4606034,383707,228794
83211.0,54348,71547,59159.0,228198.0,32344.0,416318,401422,16211,127640
26694.0,45855,268391,46784.0,44614.0,32344.0,4828,28527,57255,55448
28076.0,83670,38187,1596773.0,14699.0,1974.0,16853,10399,3325,982
2629.0,12478,2317,14551.0,29261.0,32344.0,19180,325737,58452,457714
24125.0,46136,231246,16531.0,1336.0,250138.0,140295,456475,964942,650277
21605.0,46136,44075,75461.0,81964.0,18306.0,18255,1600300,270750,90041
8229.0,672381,28215,61934.0,269378.0,1123670.0,46136,2327,21392,52157
136542.0,12131,62621,24695.0,227862.0,8334.0,46136,26141,53240,112790
190487.0,2308,30936,106587.0,14420.0,28403.0,41192,144485,57255,121827
31007.0,46136,233739,374984.0,280073.0,33239.0,9188,812280,74737,339655
1532611.0,25153,127268,65673.0,45035.0,22417.0,52167,85573,26870,228139
1786986.0,207445,30719,26102.0,547204.0,374036.0,46136,401204,4750,36751
1538298.0,5156,243633,19042.0,241608.0,17460.0,23842,237543,106587,4427
179032.0,5241,742896,149801.0,71906.0,260754.0,46136,152854,106610,201637
68020.0,1271922,273916,49450.0,111604.0,136542.0,367233,173960,1091,1140018
1243160.0,104164,42844,105643.0,43117.0,21041.0,5156,4180,10701,21173
295915.0,10225,87737,2170.0,81924.0,113872.0,46136,81566,60896,60325
343882.0,275264,4139,17501.0,66616.0,133728.0,46136,15872,31764,203170
343882.0,46136,72343,147635.0,53116.0,72014.0,121244,446819,184647,30761
408768.0,11600,232823,361354.0,1354543.0,68103.0,46136,1755303,166400,4542
123762.0,46136,167664,227515.0,23418.0,73573.0,5114,128030,141913,4849
1351456.0,70324,232823,22743.0,20702.0,253658.0,8122,32606,99501,304913
251332.0,629807,46499,102930.0,101885.0,27808.0,153636,32400,147727,85062
826548.0,22005,33091,53835.0,377916.0,3041.0,331686,237543,409481,27267
160368.0,186604,213582,53899.0,85746.0,1745319.0,7579,23758,33125,27267
320143.0,94315,123404,167829.0,182569.0,40906.0,96141,57044,99501,174183
138554.0,37285,206551,99501.0,242191.0,119422.0,82168,17388,8038,122923
64419.0,75529,1130167,69537.0,289847.0,247713.0,28666,161222,28375,162818
118737.0,2841,237629,42448.0,95927.0,323912.0,28666,107731,33616,10264
97194.0,1682696,28515,51363.0,54258.0,345376.0,12671,379921,20495,5629
6384.0,6123,10399,224919.0,354609.0,37093.0,13344,35742,86587,18996
136421.0,73157,209120,99501.0,882818.0,54641.0,46853,41287,461246,58678
188246.0,246353,499690,409481.0,23869.0,233017.0,17862,120547,319633,4426
11040.0,10448,93535,3377767.0,132784.0,50460.0,94052,526344,5249,1135650
1205495.0,3901,375329,51251.0,63472.0,118786.0,82648,200960,31257,289893
523807.0,63256,307194,319633.0,39154.0,36596.0,221016,39077,192694,43146
2998.0,1182649,161222,230697.0,641068.0,444484.0,140295,41537,36950,23871
169660.0,103057,40246,30144.0,54525.0,68669.0,162609,34926,407051,63305
562432.0,82648,31909,160315.0,1131271.0,118737.0,18396,138272,31764,246760
29503.0,95028,27952,319633.0,182569.0,131199.0,24854,206229,46573,49599
17869.0,1222162,447388,92243.0,55512.0,14069.0,3826,87338,180526,511919
146009.0,1035677,200918,40473.0,12086.0,56110.0,41101,255631,35560,160254
523807.0,705259,28515,25232.0,136996.0,6935.0,98,71241,276010,142735
235138.0,69184,97537,269.0,129.0,251597.0,120233,115568,46437,97617
1163492.0,90202,147229,78778.0,451641.0,30685.0,33956,1223005,440406,2200
25514.0,712955,1222162,424235.0,232873.0,591842.0,1036505,71758,38755,36159
3388533.0,10448,200918,306022.0,12687.0,49135.0,1036505,339788,58749,43839
241022.0,243960,254365,296879.0,119111.0,702687.0,75329,114758,18281,311999
699797.0,27318,334096,199644.0,7515.0,16615.0,796211,706331,21542,2630
48204.0,157824,96579,3905.0,1654871.0,84319.0,706331,379921,102743,205649
94019.0,136143,8894,18160.0,9915.0,98487.0,295968,255631,514148,10431
40692.0,56204,124568,373172.0,23718.0,653602.0,98365,255631,21935,316117
4642.0,82118,42759,913855.0,195253.0,141444.0,55180,46659,2062,63035
25234.0,17737,447388,127314.0,5832.0,38672.0,495088,152810,9842,650277
699797.0,1643559,473597,246146.0,641068.0,50980.0,277379,203394,193239,130170
55607.0,55311,4610,76859.0,321952.0,722433.0,22462,300420,696398,511919
118737.0,67787,1316008,15691.0,287424.0,96788.0,21313,203394,272104,10805
251332.0,6769,243086,20295.0,8092.0,210044.0,43669,348,38485,14980
43735.0,712955,203394,53696.0,172305.0,41438.0,387275,111907,248422,11992
699797.0,35763,62657,262447.0,19910.0,54399.0,147123,9560,157583,838615
280532.0,123715,31939,61550.0,16278.0,15669.0,290796,109814,236240,4973
15541.0,21296,5643,365459.0,451641.0,11630.0,710840,87696,82339,49867
279196.0,1284387,256382,282612.0,451641.0,34828.0,2329,94567,259587,225011
236663.0,51019,183390,13192.0,1705765.0,75553.0,75999,68601,13416,102896
667338.0,49777,102227,36960.0,26221.0,702687.0,134701,203394,11876,65999
36875.0,70823,112957,439081.0,321731.0,49870.0,745898,203394,129255,1112822
12921.0,265810,44397,3317.0,1705765.0,170194.0,3453,295506,137552,511919
25265.0,59748,164609,1305.0,27267.0,30760.0,32650,256382,190009,84187
52367.0,147167,39475,89514.0,82325.0,80484.0,277379,294465,15521,650277
4368.0,19193,172827,7250.0,99391.0,298657.0,14067,155193,41998,224852
32873.0,77231,777262,17863.0,55512.0,32713.0,147123,63780,11891,4476
1808311.0,25303,172827,297201.0,261792.0,3093878.0,263,112957,121601,217468
61401.0,35470,325075,83402.0,485599.0,21041.0,24853,36246,57255,40711
353534.0,14067,87830,16211.0,13423.0,8171.0,35470,17306,3377767,134728
