MATCH_ID,BSUM1_ID,BSUM1_CHAMP_ID,BSUM2_ID,BSUM2_CHAMP_ID,BSUM3_ID,BSUM3_CHAMP_ID,BSUM4_ID,BSUM4_CHAMP_ID,BSUM5_ID,BSUM5_CHAMP_ID,BBAN1,BBAN2,BBAN3,BBAN4,BBAN5,RSUM1_ID,RSUM1_CHAMP_ID,RSUM2_ID,RSUM2_CHAMP_ID,RSUM3_ID,RSUM3_CHAMP_ID,RSUM4_ID,RSUM4_CHAMP_ID,RSUM5_ID,RSUM5_CHAMP_ID,RBAN1,RBAN2,RBAN3,RBAN4,RBAN5,FIRST_BLOOD,BCHAMP_KILLS,RCHAMP_KILLS,FIRST_DRAG,BDRAG_KILLS,RDRAG_KILLS,FIRST_HERALD,BHERALD_KILLS,RHERALD_KILLS,FIRST_TOWER,BTOWER_KILLS,RTOWER_KILLS,FIRST_BARON,BBARON_KILLS,RBARON_KILLS,FIRST_INHIB,BINHIB_KILLS,RINHIB_KILLS,WINNER
KR_6053578628,yyZfHNJ9RW-5Hi0sXr44OsoRcn8iuKy7rtw-SNCSj9LJTTI,19,C05TI17q8p08-jFaTkzgpwrWz_UtSGlqaXeTOMESxTLwfZOgEA9diWBjkg,76,PiGyD6mPQU92NfhQDpSnMd59lWkQgAPceYw5bVZOYZXBy4FVVqdg8YlqdQ,234,VfWsfejPGq7dAaVPr6Lc-YATkj1OPvyiygcMnjbSc-RYvrhWsMQCT9L10Q,15,SZwMFG5WKK9d10xZnHacaEZYf9ISHJZasa6EWXOg5uRyJKLPirUo1ZdVGw,350,119,41,55,163,777,MJFBGyMPyeLlZerWHitdHUrEBWvr95TaQ2XvzPO85wbvX8g,887,sbDHeqqUvLDhNA3yYnS3t93fG4d9doqldZjOkb3rwrybN_HaFAGyIp0H1w,59,Uo7ksTd3rLgumhAksDlB7YdL1gYmMZmZ_Q1Ox0K_XZdilHs,268,UsUFBteSjpqbHP5iBy4Hrtz6-I6PWGxeVKhESuBXlb544DDo7Jf1kZoehw,222,ZwyYC9lTBiIIbzkLtfE3gMLbwr_9EcTM-QE9e5v7LPyh_oRr-ako3E5PDg,117,-1,119,429,555,267,RED,14,28,RED,0,2,BLUE,2,0,RED,0,5,NONE,0,0,NONE,0,0,RED
KR_6051991888,eTRhu2QE3-KbaaO6q_McE2N4ApWbkxBc8YB4R5HxfQsngK4,517,AS_3F4ayjPrul5C7A9JnDDj-3sIeGk6CqiALmBmCLpggZ1mOR4q_6InArQ,78,Uo7ksTd3rLgumhAksDlB7YdL1gYmMZmZ_Q1Ox0K_XZdilHs,163,EZ-7Joq5tcubmZj4rJEfLL0IoUMzvUIXevVctL0Vb3VpkXJZLwf3wmuWHA,15,CHu0EOQKaqCFzPMzmGY_ZgQ07kdQGCi9TOltosmVLrE7xrVQboiLKnb6sw,888,895,119,-1,7,555,aFwzyFYDcqUvZje-bKywj8NPVlMxGj-MfCahYynTXvYVysQ,58,MDqGtPmXx3f2LMeKFTuWuI53bD4usXQCxyua869BLnh8WxZGcqdGHXDKyA,60,OYcSrIWsY2lyPZ89W_6f50gTDT4EImPVVc3P65-6f8PZyhQ,234,1FvqDwYHCWww27G8IJt5QgPHqF7m27DxgMTJ0J2mt0RMyxgpoDES7mk4Fw,18,ovS7RIXXJbQYuatMzHkfj8uX_08BmElqIZ5E8ghEt7bJzke0,12,268,119,-1,68,429,BLUE,35,40,RED,0,4,RED,0,2,RED,5,10,RED,0,3,RED,0,2,RED
KR_6051987915,oAFGU4kt_ml38voFH4iTrcMXTiCeKK4BzWChMFVgMwhY0A,98,UebFlWLP6JLzoF6CSlpX6bNCgON1vwqg8zeEU8I58xZKcL8Kna9sK8e02w,80,Uo7ksTd3rLgumhAksDlB7YdL1gYmMZmZ_Q1Ox0K_XZdilHs,3,CHu0EOQKaqCFzPMzmGY_ZgQ07kdQGCi9TOltosmVLrE7xrVQboiLKnb6sw,429,byPZ-rWb16g0DZk06wzrcfphIqMrm9SwLG9jbHmya6evzRsqCTmUtsCeMg,888,150,119,895,163,555,AruYo4vy5ISZ9GXimEa4DkKnxlX5-gFJyUYc1MIQ9ZDR4VJgLkRA5KoD2w,517,MYFdZtxnDvaU3by5xw6TLSmaIUbcsmX-UX-e9tKbUIOGvCzKaQRQSnGUTQ,203,9DuDfYjn7jrSvyewdMwHh2RlenJ3-tp77Wujjkdsz8sDias,13,GaKfOMy2UW36Kd1SCbUu2igBKC-m-xN9mtUeHBvS5Z-hsM57OJJFIJvPtw,29,Vrn1FMcAbxZ-h1zqbiMXIWSxwwSZNr7wknLgCHfw91WVPIQh2Z9AhfuB7w,53,15,68,91,119,-1,RED,6,23,RED,0,2,RED,0,1,RED,0,6,NONE,0,0,NONE,0,0,RED
KR_6051974669,HTUIbTdhQ3sXqiyq3dQ_7hQwGK7I6OBdnxJ-m8ob4VN1M62N4WMfTufj0w,150,JbEsBA59LcgurvUAultks7DN_wwtJHyFg8__jkeRjpF7k1ZOMGk_ScKMGw,78,hNC5GRcaJZ-PsyTPN4sGW_uWH9MalltiiKlPa7S3cx0p081jzl_Sb6m5uA,163,agy7tVJmthI4QFrgcC_GjBbhdd0juuBeCIIRwH-sS0AM1ek,221,NiyteP5oX8moEaNohnrEQO5wY98jrjw2_Ry_kXJ5DrishV4,350,895,-1,-1,41,-1,qcUfVUcKQj9DBn6Ab9-oJFqp6KwVxTRAHwGoE5apIG0INQ,164,4ePrH6xHn5R9cBl8BKnrVxa095ZGiYa2GG3p2vQuWUoQFp8,80,Uo7ksTd3rLgumhAksDlB7YdL1gYmMZmZ_Q1Ox0K_XZdilHs,3,lhTGXwclX7jr-nYbvC1dwC4LaHBJhddgLzqhzO-GeMu62TV1wvvDwzrIUQ,15,byPZ-rWb16g0DZk06wzrcfphIqMrm9SwLG9jbHmya6evzRsqCTmUtsCeMg,235,-1,-1,429,555,119,RED,10,23,RED,0,1,RED,0,2,RED,1,6,RED,0,1,RED,0,1,RED
KR_6051839906,EqDxiqpwM7CLXKvQmWR4xyWc7Tb8ANfWC2_ubX1ajqtg2_A,59,B83z9tUZZB49XcekcUeJld5Z0mqVHdTcknxviMaQKtgylgo,246,Uo7ksTd3rLgumhAksDlB7YdL1gYmMZmZ_Q1Ox0K_XZdilHs,84,1GSDZ4cHUmGPVg-ikeSlbYzY_KNu8Goru8oLCGFhEtuGesg,235,eiVWnh_S_gV39JsP3rr6hXcHedLxaMcZGS90qQZwqsKBSsqpArOUptRR6A,223,119,-1,30,163,555,OYcSrIWsY2lyPZ89W_6f50gTDT4EImPVVc3P65-6f8PZyhQ,234,3t4iKL1G2RW558VMWqCSs_FXceYbdQOClhZiZwkHskC-dxjSzniDGDoMKw,245,CjeyKYmUoLw12q0YUFoG6RyU1MRHIch1ksp-p2tIW9m6RhI,777,GaKfOMy2UW36Kd1SCbUu2igBKC-m-xN9mtUeHBvS5Z-hsM57OJJFIJvPtw,81,vJhnv_vsIR9RcY4FaGbYTBs7moSylvPallVW8cZQ7H661EkboMioAu4GvA,432,30,7,24,76,119,RED,27,10,RED,1,1,BLUE,2,0,BLUE,6,0,NONE,0,0,BLUE,1,0,BLUE
KR_6051821847,6a6hDTpUjLAjRuuEJ79MCHsCVm_qHivYD4L1c6aMr266YO7W0SQueLew8Q,150,3t4iKL1G2RW558VMWqCSs_FXceYbdQOClhZiZwkHskC-dxjSzniDGDoMKw,245,Uo7ksTd3rLgumhAksDlB7YdL1gYmMZmZ_Q1Ox0K_XZdilHs,777,NkZ4x09h94WkFBZ6JroI5lkcrKs-2zELE2Zb0CTzRcB5l35TFWhP216RcA,15,Vrn1FMcAbxZ-h1zqbiMXIWSxwwSZNr7wknLgCHfw91WVPIQh2Z9AhfuB7w,53,555,236,-1,76,119,OCUA36NSX16OfH627ZGdtfbuFwo3KE14MuIUFyO0uKKmJNEXpY-iv8DCZw,85,XRxugk2AAb_ZLjGJ4gMOBTeAD4lx68e5f-8QrNRCmk_ha5QsEfklO8AkDA,163,cwbWecpYtC5gk46Keq1Ibo0Z4MGgZbIjNjA1G7n9E29LD6_MCapwbmlZsw,246,OxyvdwGxGz_cWUOy3g9Qv-g39SzX7RxnMx4lpzlF1amvBnU,429,5QsIocfg2fH-LrXsm0y54RLgJ3S2-Nkk-T8HUSc5cdqtKubuj1BJSywOUQ,111,110,711,43,-1,55,RED,48,31,RED,3,1,BLUE,2,0,BLUE,11,2,BLUE,1,0,BLUE,2,0,BLUE
KR_6051775251,q3wZkwddVzV3gqDEZuE7l65m8U0j40aFprEdroCXXRyFXi0,266,MDqGtPmXx3f2LMeKFTuWuI53bD4usXQCxyua869BLnh8WxZGcqdGHXDKyA,80,Zw4U616xBKJcw6tLeIZNwGZ4bj4NlJ16baDHgflhdOKc1_kygpZQYcvU_A,103,yUtX3gK4DLzisI1qCgl8crsl__1Jzhw46py-fxvH295-gEM,81,heoSztW2o4wmrhRytb5FH71n_REQ8BwyLzEZKbP5TpAQcNE,43,777,15,429,7,-1,O1Z62ie4QgX9JCmfiM_jdn4o5WUoZiYtsl2e3LqOscm8dP0,41,UebFlWLP6JLzoF6CSlpX6bNCgON1vwqg8zeEU8I58xZKcL8Kna9sK8e02w,64,Uo7ksTd3rLgumhAksDlB7YdL1gYmMZmZ_Q1Ox0K_XZdilHs,517,u--dkxxHzOhoiOUJ2PkkWM_bsv1-CyXcYruLG0rX5vOGA1M,236,eoIx6Ebzs9haPb5uxAxNYgOdFxCom3kfYQsfZWvhpWS48pQHwz1Xh4OtzA,267,-1,86,429,555,142,RED,20,25,BLUE,1,1,BLUE,1,1,RED,2,8,RED,0,1,RED,0,1,RED
KR_6050216292,_pPqSmQiK6GY2HjI2V-1P9zFtW8pW6LqZrC2AFBv1Dnohg,266,GSIcsn8cLkTE1rszIXCB-kWyA075Ag8WvhBCz929Lw6u8UCBs7wmihvcUw,234,9DuDfYjn7jrSvyewdMwHh2RlenJ3-tp77Wujjkdsz8sDias,13,9jlL3v2jLyDcHoIsK3cW1KqdkOGZXe_ej0X0Jhr5XM4Pv48,15,Uo7ksTd3rLgumhAksDlB7YdL1gYmMZmZ_Q1Ox0K_XZdilHs,235,91,78,58,555,166,yyZfHNJ9RW-5Hi0sXr44OsoRcn8iuKy7rtw-SNCSj9LJTTI,19,4jV3fRIVGSuPRSZfhKrIwBa70vOdPid-Yvk8syTPObw4qWM,62,hNC5GRcaJZ-PsyTPN4sGW_uWH9MalltiiKlPa7S3cx0p081jzl_Sb6m5uA,3,T9cTTfK038tIME3U2xPWTaO4Vl20PhEfKnp9JQSobN8OCrk,523,kk6t0S1-xYYfPM8g6mQuiSC8LxpvFbCDf-AU1jYw0WI4rFHRwjJHrh-eYQ,22,41,221,-1,163,429,RED,18,38,BLUE,2,3,RED,1,1,RED,3,11,RED,0,2,RED,0,4,RED
KR_6050241483,JaASwUyn3eSV9ZEKHIPpQ_4BiaN9SF1NYtHyRt2kp27AJA,58,hNC5GRcaJZ-PsyTPN4sGW_uWH9MalltiiKlPa7S3cx0p081jzl_Sb6m5uA,64,9DuDfYjn7jrSvyewdMwHh2RlenJ3-tp77Wujjkdsz8sDias,163,taVRhamt5iAZhG9ea4vRrX7DOYE0oeYVmmfWIRDGnmU_XA0,222,kk6t0S1-xYYfPM8g6mQuiSC8LxpvFbCDf-AU1jYw0WI4rFHRwjJHrh-eYQ,223,91,203,555,110,429,qcUfVUcKQj9DBn6Ab9-oJFqp6KwVxTRAHwGoE5apIG0INQ,102,4jV3fRIVGSuPRSZfhKrIwBa70vOdPid-Yvk8syTPObw4qWM,62,Uo7ksTd3rLgumhAksDlB7YdL1gYmMZmZ_Q1Ox0K_XZdilHs,268,neTBID6mtg2VghrIdOtPVxRrBRJ4elf07mPURSA9hfz9bPc,81,ZwyYC9lTBiIIbzkLtfE3gMLbwr_9EcTM-QE9e5v7LPyh_oRr-ako3E5PDg,22,555,119,-1,350,221,BLUE,19,27,RED,0,3,RED,0,2,RED,2,11,RED,0,1,RED,0,3,RED
KR_6050116002,JaASwUyn3eSV9ZEKHIPpQ_4BiaN9SF1NYtHyRt2kp27AJA,58,oWUMM2Z7BgSeWxE3yu1CkypJ0iVJCDiFVHN0iwndQkyYaME,91,5C7Ab5bDdvKhppo5D5JoCiGkuW98oNYJLrjZPfo5cqpG20M,517,T9cTTfK038tIME3U2xPWTaO4Vl20PhEfKnp9JQSobN8OCrk,157,kk6t0S1-xYYfPM8g6mQuiSC8LxpvFbCDf-AU1jYw0WI4rFHRwjJHrh-eYQ,888,887,350,429,78,163,WXdBsmyFil3m4LECTdkxqOFPXvGw1DECF1u1n1sUJrkeuVU,150,Zw4U616xBKJcw6tLeIZNwGZ4bj4NlJ16baDHgflhdOKc1_kygpZQYcvU_A,234,Uo7ksTd3rLgumhAksDlB7YdL1gYmMZmZ_Q1Ox0K_XZdilHs,103,1GSDZ4cHUmGPVg-ikeSlbYzY_KNu8Goru8oLCGFhEtuGesg,110,axwzA_MjQ-RvFoPc7sbP_Id9_0bR5FUAegxkLXobP1-uBoY,79,39,-1,119,555,76,BLUE,52,28,RED,4,1,BLUE,2,0,BLUE,8,2,BLUE,2,0,BLUE,1,0,BLUE
KR_6049969998,EcrLN3Fm9WkiOl58tBgLrzrsqto6HxdxfB-PRw0fDhgTTFeuL-n_Ee-hgg,24,NP4EoogQrBcRYr1mT0FEQHW2DiWZ-xjFRyRxoAW-1bRhcRU,163,Uo7ksTd3rLgumhAksDlB7YdL1gYmMZmZ_Q1Ox0K_XZdilHs,777,NkZ4x09h94WkFBZ6JroI5lkcrKs-2zELE2Zb0CTzRcB5l35TFWhP216RcA,29,55z0FSL8EycNZW2mfi-IFG7bqKpoVyQY89B8zA20AzS6u-Q,111,888,429,555,235,119,_pPqSmQiK6GY2HjI2V-1P9zFtW8pW6LqZrC2AFBv1Dnohg,266,NI9vX2xsmksKJKIaJCq6ovaQeqqjxl2A1VzuJ0N0AVJN3W-cTXZW47zLWA,76,4LA5fIM-46MHikzB4JE6iFFWEcD97XPGi5mUHSdRp4H4uOM,7,SZwMFG5WKK9d10xZnHacaEZYf9ISHJZasa6EWXOg5uRyJKLPirUo1ZdVGw,875,eiVWnh_S_gV39JsP3rr6hXcHedLxaMcZGS90qQZwqsKBSsqpArOUptRR6A,15,58,246,221,350,119,BLUE,39,34,RED,3,1,RED,0,2,RED,11,6,RED,1,1,RED,3,1,BLUE
KR_6049943994,vw7N9YLAgtt3OEuzBHDzq7gQjIcdhK-crpvGNdbm7co2dck,126,gAXSHZl9MyTJsYEbN9Hp0P5qyW2_V9yyRsv4mHqChaxjDj8UF8cNLS9B3Q,48,qYv7jpEcx9JYAzgh_jXPpMOLMrCmCsfSIYnNAmyQIT4ia8VIVihcC1ROXQ,517,9nCGobYs2YJTAfJx9I4KGhA4cs3T_lOojY_zgX0ZOK1k3DJ0VdPYxwq7tA,523,u_oreJ9vKRrBdbVp5U_OCyUyAFV_6jjlyUqOGJWv80vEfNE9Qkcs-tyh8g,111,711,68,-1,119,268,JaASwUyn3eSV9ZEKHIPpQ_4BiaN9SF1NYtHyRt2kp27AJA,58,EHmJKd-q-4lw29bOq7PrMXkk73zwZVo-idBpXcIjMTa6pw,33,Uo7ksTd3rLgumhAksDlB7YdL1gYmMZmZ_Q1Ox0K_XZdilHs,13,Z6az42qDj-IluhYlKwLE_ZFEVjunqus0Mj1h-t4NnQi_WadKO8IyJEqVBA,429,ixMvs8yY9SwDaXylTEOgh7cd1cfOU_p1qZIlx5qjdXDAsfKRfwvFUSgksg,888,119,163,62,555,91,RED,25,8,BLUE,2,0,BLUE,2,0,BLUE,7,1,NONE,0,0,BLUE,1,0,BLUE
KR_6049627296,9DuDfYjn7jrSvyewdMwHh2RlenJ3-tp77Wujjkdsz8sDias,84,h8-PGpiwFIUwxytDatvAW99M4TI61CXG5p5LmVc-OkIbMT1ukVsdDzc8Jw,120,hNC5GRcaJZ-PsyTPN4sGW_uWH9MalltiiKlPa7S3cx0p081jzl_Sb6m5uA,711,1GSDZ4cHUmGPVg-ikeSlbYzY_KNu8Goru8oLCGFhEtuGesg,523,kWQXpeXCQn0NsKcKqHUTitiSDoPfCOs4DeeDyDgA3qJA5ew,888,62,114,111,119,429,vw7N9YLAgtt3OEuzBHDzq7gQjIcdhK-crpvGNdbm7co2dck,41,UebFlWLP6JLzoF6CSlpX6bNCgON1vwqg8zeEU8I58xZKcL8Kna9sK8e02w,163,NpUV4qb4qKwRvQuBhucKR-ov5riZTbzHRm1uu-tAU2PdEIOS8L76-85LBA,777,EN6RHq8oBTF13SOMiS3mi9Qa6DWb1T0iYQp0VWKkY6kS5wVQkMLTHOACrQ,15,Uo7ksTd3rLgumhAksDlB7YdL1gYmMZmZ_Q1Ox0K_XZdilHs,235,246,895,68,555,254,BLUE,23,25,BLUE,2,0,BLUE,1,0,RED,3,7,RED,0,1,RED,0,1,RED
KR_6046066965,L5YwtV1QHTc_qdX5j_9We5pxvl6xZZDQY2NZMr-zkFwu5NE,44,tZGRtafz1Bxiv4n6TaJi_us5LqsLbcwC-vHkMJo49WDyd4E,64,aWidBVCzTkjdeRk-Am68IhSgtOFms3Lg3zIV1OEcpF2fDnb8psa6paaifA,777,fDXTqkyFoNC_Hshb--SYPz1cNUf5UGsdr-vVLSwlETV9zbI,523,ai9t4vsl3yA1Pc9yTfJIZlDogIehmc02bCWnUItYDe0Ijmk,887,-1,163,22,119,157,LvDuDQTaQIqt_qzhRVkgrmys32d07_imnvrYhTlmiP-XJ8DqbDqH2LF-Jg,24,6OYD6NMw-Ub1EWmzfvEZxHstIZM02Qavj_ujad27pt8oOXukhC4UEJHH2g,59,anjMg-xVg4akw97T0eoSviSFqviV9_gcqw-wTaOGsQdOIhfmVKYTH8pF0w,117,WD7VpLOta9wkknW-RRtd-nN6WhPIKhgmK2xyuZQAyy0H04LLmz6H8iNQcQ,429,Uo7ksTd3rLgumhAksDlB7YdL1gYmMZmZ_Q1Ox0K_XZdilHs,517,350,78,119,555,107,BLUE,27,12,BLUE,1,1,BLUE,2,0,BLUE,7,1,BLUE,1,0,BLUE,1,0,BLUE
KR_6046101718,_pPqSmQiK6GY2HjI2V-1P9zFtW8pW6LqZrC2AFBv1Dnohg,266,tZGRtafz1Bxiv4n6TaJi_us5LqsLbcwC-vHkMJo49WDyd4E,163,30kOn3FDl5ZGBVple5TArkVrO9QBalACgeRkYFoVfjzBnVs,157,UtdPj88SYzp0xyOOKIKMfXFnVPZI_PswrtMVGwAaA1Psl6ep,81,Uo7ksTd3rLgumhAksDlB7YdL1gYmMZmZ_Q1Ox0K_XZdilHs,235,888,-1,555,429,221,5A4WJpFsCzkRoVDHzNAVO6bre5LRlLSlu5bDjX2oBOs9qKE,150,yP_Rjqugid5PCisbPwyL0LpzUQxO1J03REJMbr1yXI10nAA,80,jsLn-j7pX-VajGXxY03dzRyRU4puN1UGSUijnl2DUDWgSOU,7,dcTo_YsrDgbwBuGTugFTIAunpHxbz3jcoMCQ2LXzpYve5CwRRF5fDiFEHg,30,5J2LWNnIOV8G88UkIK5CjHkU7vLinZVTH4GG20ZQUBbCNMubR6zYfvgENw,111,429,350,267,246,119,BLUE,37,16,BLUE,3,0,RED,1,1,BLUE,7,2,BLUE,1,0,BLUE,1,0,BLUE
KR_6045956068,_pPqSmQiK6GY2HjI2V-1P9zFtW8pW6LqZrC2AFBv1Dnohg,92,Zw4U616xBKJcw6tLeIZNwGZ4bj4NlJ16baDHgflhdOKc1_kygpZQYcvU_A,234,hNC5GRcaJZ-PsyTPN4sGW_uWH9MalltiiKlPa7S3cx0p081jzl_Sb6m5uA,163,C8meVcThkIqO446G4meR3ok5Xe9IDBNDM_IYuaCnzJaSkBNkyYQlLGJg8w,81,lcjVcmKjgpAc3GRLY701X_mDF9Cj-yJuc-8plhIhNfIo2qNp,43,119,76,895,58,429,JOM4Cmz3ZYknz7_cIFL3k_DMcZSwfZ2lFoGuZuSPQkop7l8,24,tZGRtafz1Bxiv4n6TaJi_us5LqsLbcwC-vHkMJo49WDyd4E,121,Uo7ksTd3rLgumhAksDlB7YdL1gYmMZmZ_Q1Ox0K_XZdilHs,268,yDdetEvEwhvbFXmtKCXz3E-W9FVaPCdjM_IeJqbmlv50B9E,235,u_oreJ9vKRrBdbVp5U_OCyUyAFV_6jjlyUqOGJWv80vEfNE9Qkcs-tyh8g,223,555,119,41,221,-1,BLUE,24,29,RED,1,3,BLUE,2,0,BLUE,5,7,BLUE,2,0,RED,0,1,RED
KR_6059126219,8tW1uUEHk6FzESvsGf6Eh-Fdlr_ir4eWYDR2cxZxnCrRXGQW,19,CjeyKYmUoLw12q0YUFoG6RyU1MRHIch1ksp-p2tIW9m6RhI,80,U2rFwix2YMLl61eH2SWVa60ZWE092J82TZlKXZNoeBiq0y4,517,WUg-E1-A-kM0viQw4Ywmi9Ruu_aKc-3ofMdOXyR8OfLgaZ0uMmT60IE0eg,15,MjUwDsN3McJ6bJ59J4nQretdnkAGJYIP8hwpzHTPEpYgSGY,350,24,119,429,60,55,h-aLPcfX2jvj8zRH4gFOwJG2zSmDIq13rWUzDoBeVya-YsFrTaeLik_trA,91,3MuxuT4-p36DzF-LhQqm9bpf7ZzQETlRS81vYxchNTzs37dr_p3jStvH1w,234,fy-jcZhVzp_rQPnPkxJhfvbrXduNzfksILADmiBuUmzCKM8,163,RieH86qyXff_4BtYnSh4r0Qzen-UqO-0cgyhzrVUEWDgmPQ,110,ovS7RIXXJbQYuatMzHkfj8uX_08BmElqIZ5E8ghEt7bJzke0,12,268,55,887,119,150,BLUE,20,7,BLUE,1,0,RED,0,1,BLUE,1,0,NONE,0,0,NONE,0,0,BLUE
KR_6059123329,WUg-E1-A-kM0viQw4Ywmi9Ruu_aKc-3ofMdOXyR8OfLgaZ0uMmT60IE0eg,104,0ROuZdSaspf-m14lnuANpuYez7lKHHeFf6oIJanggCUIxTk,163,OYcSrIWsY2lyPZ89W_6f50gTDT4EImPVVc3P65-6f8PZyhQ,234,gRAACfC2nCztykyzPBsW6-P6Jm8pBukXmi5DofSfKmCh9xk,119,5J2LWNnIOV8G88UkIK5CjHkU7vLinZVTH4GG20ZQUBbCNMubR6zYfvgENw,53,268,107,39,76,15,3MuxuT4-p36DzF-LhQqm9bpf7ZzQETlRS81vYxchNTzs37dr_p3jStvH1w,203,UebFlWLP6JLzoF6CSlpX6bNCgON1vwqg8zeEU8I58xZKcL8Kna9sK8e02w,266,fy-jcZhVzp_rQPnPkxJhfvbrXduNzfksILADmiBuUmzCKM8,517,DTFc-K7iaMnKUQn8GIhh9uBwsJRO2XlTeDuMaOVA9VC90j4,115,eiVWnh_S_gV39JsP3rr6hXcHedLxaMcZGS90qQZwqsKBSsqpArOUptRR6A,111,15,429,55,895,268,BLUE,34,29,RED,2,1,RED,1,1,RED,7,2,BLUE,1,0,BLUE,1,0,BLUE
KR_6057390772,GtUkIiLErF9LhYArsOMqLRtcVBpgg8-qpx1DOSkDzbCtZYhn,266,EZ-7Joq5tcubmZj4rJEfLL0IoUMzvUIXevVctL0Vb3VpkXJZLwf3wmuWHA,221,in0EFp3MLmaMXJcZ78asZmVhnjd7uCNESkqvqriF3QR_Yw,142,5J2LWNnIOV8G88UkIK5CjHkU7vLinZVTH4GG20ZQUBbCNMubR6zYfvgENw,350,eRjeDGCqy7WO7P_xd1M5RuOmlPeFl_gJH03Kik_KdF84xTrz6YhTeAN1Yg,11,78,777,7,39,119,9KJa7jSjvbA8C4Cclp2t2q3h4LSBc_jnJTpR4EqpJ-P1pEVNBJj--9I1Xw,164,4jV3fRIVGSuPRSZfhKrIwBa70vOdPid-Yvk8syTPObw4qWM,59,fy-jcZhVzp_rQPnPkxJhfvbrXduNzfksILADmiBuUmzCKM8,3,0cDBpPRPFlo05YYqxkmDyBeDw3kbtre2zVD8ZO2QuBPWzg34HMZ__aB8JQ,15,JFS4jMpWi_Do5-KKRbTsP1ginGPSqca5tEPEKdWlTorOb4A,43,91,888,78,55,-1,RED,19,10,BLUE,1,1,RED,1,1,BLUE,7,1,NONE,0,0,BLUE,1,0,BLUE
KR_6057255463,L5YwtV1QHTc_qdX5j_9We5pxvl6xZZDQY2NZMr-zkFwu5NE,268,fy-jcZhVzp_rQPnPkxJhfvbrXduNzfksILADmiBuUmzCKM8,234,Gtb0oskEsPu9DigUwzZFLyKsVRCpVtdG5kPEPAZEZqC92n0,13,30kOn3FDl5ZGBVple5TArkVrO9QBalACgeRkYFoVfjzBnVs,429,ZwyYC9lTBiIIbzkLtfE3gMLbwr_9EcTM-QE9e5v7LPyh_oRr-ako3E5PDg,888,62,78,84,30,-1,n1wfdOJvErRcMNxFJC1Fc4cmUnp6UJUvdFyUVbkqwMx7Q3E,887,4jV3fRIVGSuPRSZfhKrIwBa70vOdPid-Yvk8syTPObw4qWM,59,KgSuGOGxEJikfizSiVtI5v9QcqtN2aPrEmWAyP3Rj9bkuB0,103,YNXXnDAyQxpbtZF7FU2m9tpPdpyyEmm1UD_OXgeWxmnZPuA,235,5A4WJpFsCzkRoVDHzNAVO6bre5LRlLSlu5bDjX2oBOs9qKE,223,111,78,-1,68,119,BLUE,9,20,BLUE,1,0,RED,0,1,RED,1,4,NONE,0,0,NONE,0,0,RED
KR_6057251071,nsUBp9jJ6gUcheforfqorZLMNc0OrwuMXXtrQfx3NU__i1Q,79,e3_6QwTYH1qf6AIwBfWj7BaGA5u2GtzgvOjVB9nY2WXQK4uK4ZWWEzWm2g,78,ia-xbI4TQxgi0C4mKVsxMjhdAPqqn_WMw_t0xFT0QHMDRYYmDa-b-MpQ-g,142,AB8EyVl7cK1rGMrY9cTuADCGmt0JrHeSXs7AvoD88DUETd8,157,F-B0Gp-7-7GrewaAjGPupz2cyIBngUcD7QvljphHqcbEhQc,12,15,91,114,429,777,JGg91_7ogoN0SkVQB6UOHLoaSMfHC6S_5AzlZQVBsXgcyHY,113,rXDs154lj-lB-_aDdB3AddVwd0L7mdE-OBqnATEsEzWpEBWaxhLTUji_Og,104,fy-jcZhVzp_rQPnPkxJhfvbrXduNzfksILADmiBuUmzCKM8,268,7PfWUQATLTjg9Tcq_SPfsN2_Ug8zTEvD4Z5vSsvJ7c5685Z0XiIZjVbgcg,360,cx0KSgo6KHOo4jynHLBnYB4_q8lMEZ5qmI4HpqYujA9tbcTrRs5BDlOY6A,44,55,238,35,41,7,BLUE,22,30,RED,2,1,BLUE,2,0,RED,2,7,RED,0,1,RED,0,1,RED
KR_6056867563,TOvKujDuw_rTCUebjSXidH8OJf_IoReR-YNkEDRhF-xCoOA,777,Yf9sxpP_8RhCX6NToDz_23E4CJW_a_J99yJ-gMf5naGy31_2-C6ieEWf7Q,64,CjeyKYmUoLw12q0YUFoG6RyU1MRHIch1ksp-p2tIW9m6RhI,7,zHarP6J4fkojJd1rQeAOqesjEySRJRH3u88Z5ikSX4TdFGM,110,yZGxyMLXdIzQw_2juPe6nL6DgqPIelwNIIlfwHP60riICBBhprWm1oEZ-g,12,78,163,350,55,119,1IKujIJk6bkKd883R-ZbKF75vu9rexrt3ygw29mqFxJjZkZT-q35zmeBEg,887,g8IMSZebIwt0aRnJvQBsHy3IJS6mAEhfED4qaSsl_6kJfvAbz2iV-QTSWw,234,fy-jcZhVzp_rQPnPkxJhfvbrXduNzfksILADmiBuUmzCKM8,517,gRAACfC2nCztykyzPBsW6-P6Jm8pBukXmi5DofSfKmCh9xk,429,kWQXpeXCQn0NsKcKqHUTitiSDoPfCOs4DeeDyDgA3qJA5ew,497,163,15,-1,55,236,BLUE,23,34,RED,0,3,BLUE,1,0,BLUE,3,10,RED,0,1,RED,0,2,RED
