SERVER,BSUM1_ID,BTOP_CHAMP_ID,BSUM2_ID,BJGL_CHAMP_ID,BSUM3_ID,BMID_CHAMP_ID,BSUM4_ID,BBOT_CHAMP_ID,BSUM5_ID,BSUP_CHAMP_ID,BBAN1,BBAN2,BBAN3,BBAN4,BBAN5,RSUM1_ID,RTOP_CHAMP_ID,RSUM2_ID,RJGL_CHAMP_ID,RSUM3_ID,RMID_CHAMP_ID,RSUM4_ID,RBOT_CHAMP_ID,RSUM5_ID,RSUP_CHAMP_ID,RBAN1,RBAN2,RBAN3,RBAN4,RBAN5,FIRST_BLOOD,BCHAMP_KILLS,RCHAMP_KILLS,FIRST_DRAG,BDRAG_KILLS,RDRAG_KILLS,FIRST_HERALD,BHERALD_KILLS,RHERALD_KILLS,FIRST_TOWER,BTOWER_KILLS,RTOWER_KILLS,FIRST_BARON,BBARON_KILLS,RBARON_KILLS,FIRST_INHIB,BINHIB_KILLS,RINHIB_KILLS,WINNER
EUROPE WEST,d-mkD560wdcXUM_8C1r9hVWIRPvjLyehaStkDKrKLyCGhAM4,84,_6he6pgjIwVOsnj31gWzTHfbbQSLBgqr5xFeE_vL7u4WLZHfeLL9yO0ULQ,78,cfuev4LL6oqHtIbkGWxQABOB_evYDRw8YoWSlBp8SKFqVgE,163,iBsjWJFzw_la6Hl8hrWYNqA--mFNrZAVa2phgCuo1e6YjNQ,429,0M7CWlZ4_qAMokeVPQyA-rNeEznI9EPx2KjPj9tO3T2-FRjX,555,895,62,23,147,119,0vqIjEf28oFK3FnUymnMaBiRSkNL-b9K-b_SyaXa5ZetyP-WV6vQEwiPNA,24,6pUJoHBk5WH2FlCQkvgdAIk_Yza0ZCIW_pKavWjapSTipwo,200,w-U8L-gIaT1yVY9vRYrYyCk0ZgpufjvPZx2LI4mB4Q_TEBm5Ga8_wLucDw,45,YYnE90RJfzypVDAO_Qt8syFQwCwhunwTWEfidwcucoFPqtc,523,YFsvBTHeTO8SEINoZjAYyBEa_ZlEve-kkI45I0VuU_IdWKAVoMr4uuKW3Q,40,-1,350,895,114,119,1,3,18,1,0,1,1,0,1,1,0,8,2,0,0,1,0,1,1
EUROPE WEST,19D2O1B4jo5vMB2tLth1PxVY6gN-UJ64C3558aSjL_FZpoI,75,9DY4PNgPEgLJHW6WDyd-YzxTBYi-gbJC9L3DOxlc6xICxjA,234,zCTSypdXU5yBafXvPAb2O6DcnjYo4t920MfUVLO7jO3e98A,268,xFkid0_D06zFAkVGLOmyWUKxHNxAhfkHhb27mvLca6aOyzeFXRZAX-P7ew,221,QrUdy5tyus1I3Y_cuOohbHTbL2sPynhDOPct3adbCU9mhCQ,26,163,141,432,119,895,IYIHU_PKQ9lDGmeUdkUYDgSJwfHHRcYjfEwX_GyUOwAzCkwA,27,Yfk1ByZXGsH38XuYjq5b6vnOVrLRJVdI2eODAcjcxN4IkW0QQNIuUbWqpg,91,cfuev4LL6oqHtIbkGWxQABOB_evYDRw8YoWSlBp8SKFqVgE,517,hJkY-wvKzWMP4cJyanO8DrAft5fOSbp78G5JCv1EsqBAAXXAROQu8jEAfw,360,UQLgTbDA-pXQ3GsrrdwuTQ61wRSwr9c72pf0e0451Vt4K5l5,888,150,246,555,15,62,0,11,28,1,0,2,1,0,1,1,0,5,2,0,0,2,0,0,1
EUROPE WEST,d-mkD560wdcXUM_8C1r9hVWIRPvjLyehaStkDKrKLyCGhAM4,887,jQZdzuZArblL2i32N_Hm_Q_Ykh3ME9MvITe2biMDHUjraXkNESUe2VsUbw,107,cfuev4LL6oqHtIbkGWxQABOB_evYDRw8YoWSlBp8SKFqVgE,163,Zq7zSBEdX9MhAczLr6VoCmZpIT2OTdP8dPFqMPfzMHLxI_c,15,s2ApglZoWXD_VW5kcM9QQnf3qM3SNxSjhoj74AzYq3Zem0c,497,350,246,895,40,119,19D2O1B4jo5vMB2tLth1PxVY6gN-UJ64C3558aSjL_FZpoI,113,1LB931dEbeMiscrbz2xogobuv1aAGMA9cp7adgLnS_xi7Ms,131,fCV1FQO5QX4SIvQxBKro2YZwTEWiRu20Ul2e4laFYvbeob4F,157,8NcABECOryMX_g_6yl1eBxbBe29ArTW52VfNz2afnBRGgUdcay_WlBUH4A,429,5sMJ5rlTSdVCKUXro1C7TaRnTFEEa4gnc73lX-YsppWPCxdD,412,895,517,7,119,432,0,32,23,0,2,1,0,2,0,1,10,4,0,1,0,0,2,0,0
EUROPE WEST,KOhc17nUYgOrXiqcyRIYIrz8IwgnW62BdZnH8iCBVt5r8gI,41,um2mCXZalIGnQB2o1OqQGN4B4RQhD2-M5-zZK4re4mCOLoU,62,cfuev4LL6oqHtIbkGWxQABOB_evYDRw8YoWSlBp8SKFqVgE,517,8NcABECOryMX_g_6yl1eBxbBe29ArTW52VfNz2afnBRGgUdcay_WlBUH4A,15,edOZSEUq2zlUwoPrp78rryMIcmxoc2nX1NeXvzsnSqL39TaE,43,163,887,246,119,-1,19D2O1B4jo5vMB2tLth1PxVY6gN-UJ64C3558aSjL_FZpoI,102,CaqfcvprY1V7DVI5sfOJP5Vc3luQoyshL8AemHrvh43qUQw,76,Jg1j09bokAvG2pIH0SzTijxO3EvNBFsBAGHeF10SvHy3b_dE,58,hgowSBUFsyDNo-S2AshXWRF2xM_mOBktpCtV1Mw7K4sRIq0,81,MhHows561Q6oviYq2nv-a6DV3sRD3XlOCVTuDqeECGH8ZwQ,267,119,163,147,-1,350,0,25,15,1,1,2,1,0,2,1,10,5,0,1,0,0,2,0,0
EUROPE WEST,ljulKeuEoNH6lAuKXRsg7korf8EzHBePSt2XdC_PgoGwfaA,150,8wFlNyeW2JOPmyPHqKbYAGvM5wn0Xw8YDWvh1nDhx5UcBzE,131,cfuev4LL6oqHtIbkGWxQABOB_evYDRw8YoWSlBp8SKFqVgE,517,edOZSEUq2zlUwoPrp78rryMIcmxoc2nX1NeXvzsnSqL39TaE,18,4itbBHHnxecZmRajjGb8mIZdeb-dRfvkI1zcUrEFbb0YFAXA4iIejUuyjA,111,429,84,246,141,119,eik5Khl0KJprmBD0bdruPO8c3YRWkbAa73x0GX7ZPX77fOxDucdrkZ3z_g,39,wzn8gn90h5GCcIL5Ej4j9xg8d_lJom85EzWIdF8Qx0oGcBkphYw1fLACKQ,234,L2EV3KX9KakVFroSIgVdczrQAA-0T4VBz53GhB6lc6G_0-c,711,0lSpsy5PxDo74Dpjj6pRfIAm231sVt85b4C0NjZXSuJYP_wP26Lv_Jyosw,221,m_3SLhHTOp7hG1Av6ZyjY8YM9DG7mQusgcrtzwyDGRuadvg,350,119,429,-1,2,246,0,37,33,1,3,1,1,0,2,0,9,3,0,2,0,0,1,0,0
EUROPE WEST,baHqRA_y8kk0epjf_m2UylMZ1DlbvvF9SFFE-l2apKuqMUFWhQVL1eRftQ,887,JohY26KJuu6pKwDKl85AEYr8ocNBmjfDhslhY3clbQYod2cr,104,cfuev4LL6oqHtIbkGWxQABOB_evYDRw8YoWSlBp8SKFqVgE,163,-Eke-I68hNPM1or754t1CAO0xvu0bblDkEaN2wIbP9bninY,29,ePkORRZA2-qZwJsVhDuq4VizT-wj4qFpl4Ad7a9eLrL_XOM,43,350,429,246,38,119,Qn5AXZ7gRM1RI-mqqxzRKARvmZiMuO1Hhjj9VY122N243S6u,84,7OWYfPu6AKdMiauXRY8kimdk4ihwVhQfLZWHBSH9GB59ZxEJ,203,J-3Z6uBCxSEP0TR2CT3KvbXzhxDFzeNMQl3xdfWpF4dm154i,1,CFzYkIOahAjlPoH3xnfCE3T-lwD4XR26V5zDV7yEJDNSZ5jE,81,p-5qS4XK3psvVTil7ZzxryOXRF0x18JkyUcGOJ5XsaSEGx_gfYi1oTDNHA,432,429,246,107,119,62,1,28,31,0,4,0,0,1,0,0,11,2,0,2,0,0,3,0,0
EUROPE WEST,IPIZIKukw_EuzR48of7l7G-adSwB77checrYcOQMCOxURqkr,39,_--xoDpCKbKpKkeGXVrLW1CWWMMNxEw4tSr37Kp7R1EfGGs,77,cfuev4LL6oqHtIbkGWxQABOB_evYDRw8YoWSlBp8SKFqVgE,517,h3fnOcj6Py_afBG4C06Vugm5b5bYXKYLOCYjy0qtZtixZQk,96,ePkORRZA2-qZwJsVhDuq4VizT-wj4qFpl4Ad7a9eLrL_XOM,350,200,497,84,246,62,1WE8kYJBBiCJE3YtkFg0HjdCllLRGb5iP-l4NIPx1ClbPo-F,117,um2mCXZalIGnQB2o1OqQGN4B4RQhD2-M5-zZK4re4mCOLoU,48,_xzHGEfOygy9sKUVph4b06vSEidUkHvYXg63DXP1fSRoWpY,777,k-P1FKKeQqZNIfd3-xIYhIGrnXUCBSkP0sZI7D-zx_2sg4BOlDxMHLB1Ww,221,YCb_518Ltri9NKKfWJm7Y1ggSug-m0brY89_K8PZV5FhzoA,26,200,119,163,29,69,1,6,19,0,1,2,1,0,2,1,0,8,2,0,0,1,0,1,1
EUROPE WEST,sh2dHPmrkfLWt3LcJkRk9OSLu3HMdEsUwwcKxYQWubYx8I9G,39,B0oRPFc5Q886AxST62oL5Yh-g8LeLdjS-sT600N4chnyqL-7eDs-MmLNOA,91,tMAqevtb2hcRG4OJLhuH4DkdFrn2vZ9c_9l-2sIfZ96P4n4,43,8EMzVXzxNow2LlhH__mAKxbqeLlpERdP7_0cjmoojrRi-dYO,96,S8Dvb-oJihP8KMNG_FDYI82kOwE70tpWP3b0z6mQvXQaJ3U_YWjYGeFkcg,526,119,429,84,200,122,kHy7vKt9hhguyaVqDQiuV1W600kdHGDPH1QgjnQz2vmQ8kg,58,_quiVxfhapUu7ehGSE0TmFwITNVDhFHFlw-_BH0Kyq5a8mQ,78,cfuev4LL6oqHtIbkGWxQABOB_evYDRw8YoWSlBp8SKFqVgE,163,AlWFNGSymuqUZGV6ZJvoK4BxcrIyIxfkhL4MbmuF6IDMBHtx_C6wo9fLmQ,235,Tll4xxK0HVCAuHNrTlOZE9appZu8oVtOhC0ECNIeAKNxivE,74,246,119,200,15,114,1,20,28,1,0,3,1,0,1,1,2,8,1,0,1,1,0,1,1
EUROPE WEST,SmcFgTlZvdOuNyOdbeninj9TGAyANucTfVFLVivpSm-UoXg,164,Zrk6U6YEPOjholD92lHxXHmmULSLJpehPdZBNkCgigbWZZfX,59,l18PKfukA9g-ht9isV1mMVrEV6nhaAKlTercHfv84y6FtUZjVgRgHax1mA,517,Wkv9GOO6gozCB0nepKoNiGXreW1WhfRrcviEeETZkAgtAXs,21,lV4REOCJ6FZgOG-7qF6sl3L0AxAuzCMyLnitZQYCAB4o5Dk,37,432,429,895,119,350,xPd3PTaN8ILFRVPeGlFYvVN4ypgn1R4sGbbGRNEpZ5GRYGc,240,vZgm_kU3f4_8EQ5ih9c3RbVLkwVBAYyCZo38UhsO2hNIGMc,203,cfuev4LL6oqHtIbkGWxQABOB_evYDRw8YoWSlBp8SKFqVgE,711,qGKG_l7O1DcbcYYrstNua3nM1gzbyzqSBd3wMvK9SpdSaKc,29,oIVAMaNkewIQQPvb7MhWtHFWUxPXQ2sqnsaHpFfD1mtnHamM,117,421,895,887,246,121,1,25,32,1,1,2,0,2,0,0,3,8,1,0,1,1,0,1,1
EUROPE WEST,0vqIjEf28oFK3FnUymnMaBiRSkNL-b9K-b_SyaXa5ZetyP-WV6vQEwiPNA,23,WzdC6epVhn0G2PQL3GXCT8IEVjYYPzl510VDBBQdgDLN3zzP,200,cfuev4LL6oqHtIbkGWxQABOB_evYDRw8YoWSlBp8SKFqVgE,517,Wkv9GOO6gozCB0nepKoNiGXreW1WhfRrcviEeETZkAgtAXs,202,HTSc9BFrFPGHYCBB-ve6hSeSaG-ujJ3O7fyvqNWQ00NzvtA,22,147,429,246,114,119,SmcFgTlZvdOuNyOdbeninj9TGAyANucTfVFLVivpSm-UoXg,150,Zrk6U6YEPOjholD92lHxXHmmULSLJpehPdZBNkCgigbWZZfX,234,l18PKfukA9g-ht9isV1mMVrEV6nhaAKlTercHfv84y6FtUZjVgRgHax1mA,711,CaxpbtT2ZnaCYgIpLFG4i_fLoG_ANtAgnSukYMf59G-4pY4,81,U1Pb95GCMbnwj6WZ09I2VQbUkaK3pTuLfohzZtivd90kLfQ,59,119,163,432,350,91,1,38,18,0,3,0,0,2,0,0,8,1,2,0,0,0,1,0,0
EUROPE WEST,5ZReoB77IxHjnZON5FL6vpYiJC26Siq1WXnXgCi75mWgbZQ,887,7OWYfPu6AKdMiauXRY8kimdk4ihwVhQfLZWHBSH9GB59ZxEJ,200,qAD7cmWxAFDH9tNdAVWlddznnB4TR2dA7ER_4lThTGH33tvBAqHyfjCeig,777,SBtPOoQ2WjlA0AVWcQhdZ9wU2ygSP36RG4_6WX_dMtwhCw0,429,p-5qS4XK3psvVTil7ZzxryOXRF0x18JkyUcGOJ5XsaSEGx_gfYi1oTDNHA,32,119,29,27,163,246,fhoKO9g9tfU1wqMpoFwLtfW-azF_c81y-RyCKtzd0QN7Nqg,150,8QfqEUoR3fdos-fFlF1RcuSctLNRzYJxv2eWLNY__dbyn-M3aNmAUv61cA,62,cfuev4LL6oqHtIbkGWxQABOB_evYDRw8YoWSlBp8SKFqVgE,142,SJ8KICxE0FLUkVY3lBwCZ4LJg3QJeqoK7iCGnEQdmlXI_l0,222,StAp5Cd0wv4hjzNTKbKE7yhEzwk13GjJbgL5_rfKFqR5gljR_l2olayaYg,117,23,114,246,119,78,0,22,12,0,1,1,0,2,0,0,8,1,2,0,0,0,1,0,0
EUROPE WEST,xDSDYq4kMmhhVCrMztzqz5T0vZM_lrSLKWNJw--9TRvINOY,114,x5abJKS1hVvsDPUljvYPqJiRozuRAUIt6SzldgiDYtfSha4k,113,ZGI-rEmBBdV5Q1hy8Iex1efeLAd0XT7QvSBfecjTPRlgIOg,517,PbK0_2oaLwWUMPZ4J5Lqyr0PtfI5_bUWSdzdvjlIaqXSGjG28KdZxprd2g,360,phRNwx4Q7WqBKzL5laiQsRGbPkP_2HcL5xfSgzAPpn9dXiGf,888,107,-1,131,119,84,5eGUOKAVc--0vA_Ad9bd6tlbpJKJu7U3gCJQIb6dDzQhIbpN,98,XGE_zzmzJLdmKje_qHOCqeFFGMiliUPwnTkRRdD0Ubou33zzsCeejmfuoQ,234,cfuev4LL6oqHtIbkGWxQABOB_evYDRw8YoWSlBp8SKFqVgE,163,AsnnpgJgU54Xd23E6eQjE43je_6C8pc7oP0oNVOO8iSnjake7Jn9KxkY-A,221,DSfkPwlTvdsX4uYjSrCloEK7kH8B1VF5p2094h15XrseBGw,117,246,107,555,78,266,0,11,30,0,1,2,1,0,2,1,3,5,1,0,1,1,0,1,1
EUROPE WEST,nQhahUd60Zd9RE8eJLQ5JiunCVQXWLf-A2znpj0_xoeub7i3,887,SbkPONqoqVwY1oAz5Z2TNI0XV0XZM8NaSsRNO2p9uXNOaoA,104,yCRMz0qJSa72pKzMYFpR6bKC2IkmxOMocv3nRAcXg-Pzj4j6,112,_3ultlBvoYYacfZxP3V7K4PlY9DahMhlazB5DlzjMBpomq_Zy6lXGupOhQ,67,tUyXI2Og22wZN9Rs-Lnpr0lVZGCjht9d83z3GtFStuHeVFs5,432,163,78,-1,350,429,A88fLh5ahg1ZIyC_IF6VeBaaHyKTdovrFaHiWocSh1zeUFEu,266,RnsxWaYNyEu9CrlCcgKZFWUz87WAQauDwxgeEYXgGwzYFaU,62,cfuev4LL6oqHtIbkGWxQABOB_evYDRw8YoWSlBp8SKFqVgE,517,PeimmuQN4HleNEv8C7kxKlmQkmGmG747k5EJIs8pPv1FRE2HP--NJZD6kw,360,5An_Gy4Thsh56Jhxu_mCHAXAAM26lvl2lj22Ma968406ZTY,79,-1,119,39,163,246,1,29,15,0,3,0,0,2,0,1,9,2,0,1,0,0,1,0,0
EUROPE WEST,V9aM-cenaYTaViAv-_A8CjshFPPPDIaPCSqXD19CGZ0jYH6i,84,7OWYfPu6AKdMiauXRY8kimdk4ihwVhQfLZWHBSH9GB59ZxEJ,234,cfuev4LL6oqHtIbkGWxQABOB_evYDRw8YoWSlBp8SKFqVgE,711,1A6CaHBvo4OMN66fYOu-MrBaUq2G7M3ObylgoqIZN4Fa5wQ,523,oIVAMaNkewIQQPvb7MhWtHFWUxPXQ2sqnsaHpFfD1mtnHamM,117,246,15,421,163,517,eik5Khl0KJprmBD0bdruPO8c3YRWkbAa73x0GX7ZPX77fOxDucdrkZ3z_g,887,VoXg02e8cDDscSrLQ56e6l7uq-kxC_GwEIPM0DCywkgVB9jXolkqI7yzJQ,2,2oADHo1rzd7p2um9t5Qm84G-rNSXHCWcrFTivEaEdoLR66o,127,QcPmgJC9EAw4PFrG_TNH_duGAV6bg1-L-cETAtjlz7ckcWE,221,tUyXI2Og22wZN9Rs-Lnpr0lVZGCjht9d83z3GtFStuHeVFs5,432,777,78,119,114,203,1,21,29,0,2,1,0,1,1,0,3,4,1,0,1,1,0,1,1
EUROPE WEST,o02MjualoBd8c2L1Nu2ZRjnhkt_ne-Yx2iYRZkhd3uDKsY4,114,um2mCXZalIGnQB2o1OqQGN4B4RQhD2-M5-zZK4re4mCOLoU,62,ZL0ci8t8wjfYUwjvyXZfdk1BtniZ6vO6uAJtEHb-CHWof2A,84,wgmdQW0lVqUnRK0CI-Iph6IpdyEHByOSXCyX-jrvz9oTwcIG,119,7RnAq8BLqUlC3TOmkGclhhHnxo5Br4JNMHOr7D70WAgHhzc,40,141,91,41,429,555,eik5Khl0KJprmBD0bdruPO8c3YRWkbAa73x0GX7ZPX77fOxDucdrkZ3z_g,887,VoXg02e8cDDscSrLQ56e6l7uq-kxC_GwEIPM0DCywkgVB9jXolkqI7yzJQ,2,cfuev4LL6oqHtIbkGWxQABOB_evYDRw8YoWSlBp8SKFqVgE,163,1A6CaHBvo4OMN66fYOu-MrBaUq2G7M3ObylgoqIZN4Fa5wQ,523,tUyXI2Og22wZN9Rs-Lnpr0lVZGCjht9d83z3GtFStuHeVFs5,432,15,78,246,76,203,0,18,29,0,1,2,0,2,0,1,3,8,1,0,1,1,0,1,1
EUROPE WEST,Gb_S4Qt06J7Vu01jy68LYtQMa-n0nBn5TZNGUdNnJNJYYFU,238,YKtwSIhdsBAwq6Fpw1XmBLijC-i1qRT52QvGa_biXjbyZGI,163,7OWYfPu6AKdMiauXRY8kimdk4ihwVhQfLZWHBSH9GB59ZxEJ,517,eYEIexDfq8D67bR5oeZKqEUrZnnJKYYyBVRNPFA5G92RyV8qhE6pkXb4NA,221,4EkfGVwoWnI2nAo73RKZm1OwpccI9YyjfDfuk5kGquU04Ied,350,29,-1,117,119,888,SmcFgTlZvdOuNyOdbeninj9TGAyANucTfVFLVivpSm-UoXg,39,_XtHqyg5fiOaFuyATjlUywDUUU4-WHDXxaGwb8---PwnDFI,80,HCvbVmcK4ZduJG9RPvXbSUU7y9p3kuezJaaKnB3jLJMKrHGByO1xZ6w2xQ,245,Kp31eoRxldVqAMRh_aUXI_Im0LYIbl7tH21VavYgEfV8kUGw,523,lTOwKlN2neEha2frAhPZtJL0mRvQSbuLH35Z7c-9yU8QkZ9DPGQ4iBaQ2g,432,38,119,429,-1,-1,1,4,18,0,2,0,1,0,1,1,0,3,2,0,0,2,0,0,1
EUROPE WEST,19D2O1B4jo5vMB2tLth1PxVY6gN-UJ64C3558aSjL_FZpoI,113,eDl_XQzivMCCub5iFVaZbdGX0l9fLjetizqnjJmfo-H8Fq2aDd2eqCP2ow,91,xr4_uwSnTA-EgnACZ1tCZ22V5Pz8UPddK2tv6BJf-q3KrMmTMdweGFBzSA,84,Kp31eoRxldVqAMRh_aUXI_Im0LYIbl7tH21VavYgEfV8kUGw,236,92Z7uRpgMRQUu0WOCM4b-0r61WXQkDPy9EL4lowLlmb9iK8,267,117,119,111,517,107,SmcFgTlZvdOuNyOdbeninj9TGAyANucTfVFLVivpSm-UoXg,164,IWmiLsi1E4cZoDJ5_ZkpdfV8-69EteML81YmPvdUToEGzuE,234,_XtHqyg5fiOaFuyATjlUywDUUU4-WHDXxaGwb8---PwnDFI,163,8BeUR3TkWIUKqflUOs1qsy46TrImgHdvLfOx7teqrNWhYJLh,429,YdPfsov5wax9em34H7GmvkJ07NdN3TPz9APw6ecA0h8O6uE,44,78,246,117,-1,119,1,13,28,1,0,2,0,1,1,1,0,7,1,0,1,2,0,0,1
EUROPE WEST,UBZjOtO9M2Ioqnif8_IGpcOIpex3DHeDaYwpLEp7qGSAuihT59PpOUianw,2,_XtHqyg5fiOaFuyATjlUywDUUU4-WHDXxaGwb8---PwnDFI,131,4kZwGdkKnuBuDUye_76gpMaSPaRIyOVILRkwccyHP6OWRRFv,246,rjXBDjPv4kdDQeCCGyTF1RwkrIHce9lewCWtPCDPrNgUFEI,15,fU1bz_wxLUTSaZrvcGnMB4c34aOdgXsSDJjedWQ0zoyOhorb,350,111,-1,266,119,84,rjLo_eGtkQko0XSC6B2cxrnbpf0ayP2nGKVgACIn2Sk2XqU,92,q8KlyRvTb7FZIO11mHaxuYXal9v9ZFwxk-u0zP-xVDxsLdkG,234,NZcD2cNUDDkZBf9HkS7kPx13LwQAiT7wwcJWLGuanZMXujs,221,qbob-gWtjEGf-xRNfK8bmXxqTEv_q0vF9QArtMZuNOLVmFc,517,YQNKj9drto6FVRzzorcbKxX4rI1LqCMCvxYhrgqJJgRiS_o,555,58,888,268,147,163,0,30,12,1,1,1,0,2,0,0,9,1,2,0,0,0,1,0,0
EUROPE WEST,t6vzJOdTrnFlbjiysfDD7eKSyUEC0z27laUu_qlZHythn8Y,24,_XtHqyg5fiOaFuyATjlUywDUUU4-WHDXxaGwb8---PwnDFI,62,hJkY-wvKzWMP4cJyanO8DrAft5fOSbp78G5JCv1EsqBAAXXAROQu8jEAfw,103,mK1_I3SNGXh3S1oCy0YurVq5M6RadwyySQLYNP8N2B5MriA,81,i_G6ctqEkD7nsNRSk6oLHPzSjSfUSvvydL4EsMn0OHCF,350,111,895,15,122,-1,Pf222Vfm0uUyDUyqbX2RJjT09NeuMubz0GFFsj8NEj4ooj8,777,VoXg02e8cDDscSrLQ56e6l7uq-kxC_GwEIPM0DCywkgVB9jXolkqI7yzJQ,131,4ezg5wPc41F72_sqRJW0CgeutRBCu2j_eCP5zp2QeEzpj1o,166,O24hbCrATYIykwicaF1IjONtqNoNtTbBd64wUegSi9L1Llio,157,VtAZa_Oe8ERswcNrdCy_yMMNcWtQ9eIQ8Euvc7JAZNRqeGU,235,555,203,268,58,164,1,24,21,1,2,1,1,0,2,1,9,4,0,1,0,0,1,0,0
EUROPE WEST,vr4KKf5Es1ZVlJraFTesk3dAjQlH_ZskkoH90mxrDbGB7VA,887,ByZH3NbXW9dwwVLg10lGrmmwWBlDbwS5uKyOPzli60f-Jhvy,200,I2LGGnSxEbV-BvQJWCedJEIjYF-L7TDnn5OaLuosnoSE0RCa,777,9mtOQV9uRU2cYKb7PEeoXNQV8HUdFsZlqfy567X7J-xQGiCw,15,fZ75lFSz2I_bgRiYgGVVlOh1BrPTlebYq8PYeSXOhJ24Ks-y,43,119,555,84,55,254,RUpbF9zO6lznR7v3IRnlBSN7TNOWc_Jw-TfcJUUfTHa_ayA,64,_XtHqyg5fiOaFuyATjlUywDUUU4-WHDXxaGwb8---PwnDFI,131,JuwFm_iXeGO2JSiNsDuHw1bgW1_vlEppWNpNuz6JhX36GWNchrXAgxFXVw,238,eSNRHeCFxSPuYY55WQdr4vnSBQ8I2IsOUCe650COECtaao3jZRdc5HUFzA,81,lZb9Tpy9uhtVpouFLRyayz6FmkkAnQvdG-VYnT4EkUBxwT1eEMwKPV4UUA,267,7,91,350,157,-1,0,35,17,1,1,2,1,1,1,1,11,2,0,1,0,0,3,0,0
EUROPE WEST,Qr0P6d8JGF1XRGWxiwARhO3tLksBZh1sy88mc-yH55ZPCR4,113,_XtHqyg5fiOaFuyATjlUywDUUU4-WHDXxaGwb8---PwnDFI,254,I2LGGnSxEbV-BvQJWCedJEIjYF-L7TDnn5OaLuosnoSE0RCa,777,xtU9bB7zjR_LTlMviDFZpYRMt6ttA9LcV81GjevYhoFxRvgK,119,g6Y0o6G5tLAVnIdIxAPkvzq0K2nAeU5k4G0DjLxooBm4j5l9,50,-1,114,-1,888,84,slUm2_DDqYiHIY2vK_cZ9esf9CGF-bQLciKrcJorQELmqM4,420,RKbNA9NLolBGhXfqMKYvcf6R1o4cDfWk-r9um05R9emwlIk,20,x6aAxxn9pWWX7MpKBMXrluVYTlNkqZQRtB-zuPKOADQOvtA,163,PYc3B7LNYXzC4zz3SNciuPCNsMg9ZmRXem5DINAtiLHAQe4IVYevwU3r7Q,360,7m3E4_bbA5GO32-rXjgxfJy0n1c7txcpaLxEPzhmmjc8MDw,34,104,15,39,35,107,1,27,4,0,2,0,0,2,0,0,9,0,2,0,0,0,1,0,0
EUROPE WEST,CY61Ry4Pcszer5eLw5JJmIPNCCV0spdiStReCyr6_GuvNSQ,98,_XtHqyg5fiOaFuyATjlUywDUUU4-WHDXxaGwb8---PwnDFI,64,pSeCf-AaaeM5iOTQLtZnVeZ0eKjL5dgwJTvLYClaHwtdvrGClVpbUrQ6IA,103,6YxHRQ0xKeArNAQBRx9b-aJFccMD5sDMVkXhpHuIycZ5hHvsUuKujyk76Q,429,kbpNdqMXtbEurotZ-N-eCBlLY8PsdChjMqS1iSZFAUjWTkO8vEi5p2hKTw,12,246,111,887,22,-1,nLFPyn3xRVkSzwFLweOPI2pOddUJDS7Q0KvzynL5tnevHuyE,41,E-BW4sKoifjOoMYFuOHjXEP4yWUo7gaDTccFZAdRbsAo9bf5,80,OPBKJRi6nIuTmdZO8fgt3vL5uTXWXSamDJrbrkBIoccHYZI,38,dMtjJbdnhTu2xiXg02VBBUpljpN7SXNpM5IL9sGAwDaF_fI8,15,Y0cLihJHoUkfcjDb_vwKiYsOz-kxadXes56EDW1cXkbC-Llj,888,119,200,84,350,777,0,25,10,0,2,0,0,1,1,0,4,1,2,0,0,2,0,0,0
EUROPE WEST,guSZ-4qliRqr6p9EJzl-OSnhPPpTeBn44usKCP25xxafJ8BfWeRC6DujcQ,2,_XtHqyg5fiOaFuyATjlUywDUUU4-WHDXxaGwb8---PwnDFI,80,MlghsA62nlAbF09ZDHxV5tVsh1VV9ckz_5SbuQJXAx0RAHo,517,6YxHRQ0xKeArNAQBRx9b-aJFccMD5sDMVkXhpHuIycZ5hHvsUuKujyk76Q,498,ZWrN1mI99SJM3tpf-UasnYwoHtbZR0KURM154rdEK2OLGIDW,22,-1,246,38,-1,111,KpYrVkHUqjfjVc1qNyaceQajOMv2oCWtQGD-vBD96fBZWNoGF8qDOPwK0g,240,k-TxsAfnFUM4zS4zluu8lkR_CMOiT270WlNWAS_vPhqUQHo,59,SHSJ83HNPyUOkwJ7O6JdqzLZZx2KKVUEOSTYBZXrPy7SztY,103,dMtjJbdnhTu2xiXg02VBBUpljpN7SXNpM5IL9sGAwDaF_fI8,15,S8Dvb-oJihP8KMNG_FDYI82kOwE70tpWP3b0z6mQvXQaJ3U_YWjYGeFkcg,497,107,39,163,119,114,1,45,30,1,2,1,1,0,2,1,10,4,0,1,0,0,2,0,0
